Glottocode,LanguageName,macroarea,family_name,latitude,longitude,total_phonemes,n_consonants,n_vowels,n_tones,has_click,has_tone_segment,n_nasal_phonemes,consonant_ratio,vowel_ratio
ngie1241,Ngiemboon,Africa,Atlantic-Congo,5.56777,10.1266,30,19,7,4,False,True,3,0.6333,0.2333
ngin1247,Ngintait,Australia,Pama-Nyungan,-34.098823177692,140.99932761004,23,20,3,0,False,False,6,0.8696,0.1304
ngit1239,Ngiti,Africa,Central Sudanic,1.30455,30.2242,56,44,5,7,False,True,3,0.7857,0.0893
ngiz1242,NGIZIM,Africa,Afro-Asiatic,12.1051,11.0178,40,34,6,0,False,False,3,0.85,0.15
ngko1236,Ngkoth,Australia,Pama-Nyungan,-12.740575,141.886762,26,19,7,0,False,False,5,0.7308,0.2692
ngom1271,Ngombale,Africa,Atlantic-Congo,5.70306,10.1446,59,37,19,3,False,True,7,0.6271,0.322
ngom1272,Ngomba,Africa,Atlantic-Congo,5.63067,10.237,32,21,7,4,False,True,4,0.6562,0.2188
ngos1238,Ngishe,Africa,Atlantic-Congo,6.04616,9.83193,34,26,6,2,False,True,4,0.7647,0.1765
ngum1253,Ngumbarl,Australia,Nyulnyulan,-17.491239,122.230025,20,17,3,0,False,False,5,0.85,0.15
ngwe1238,ngwe,Africa,Atlantic-Congo,5.49787,9.9028,37,23,14,0,False,False,4,0.6216,0.3784
nhan1238,Nhanda,Australia,Pama-Nyungan,-27.42523643,114.2680442,33,27,6,0,False,False,6,0.8182,0.1818
nhen1239,Nheengatú,South America,Tupian,1.04503,-66.9646,23,19,4,0,False,False,3,0.8261,0.1739
nhir1234,Nhirrpi,Australia,Pama-Nyungan,-28.4744,140.583,29,26,3,0,False,False,6,0.8966,0.1034
nhuw1239,Nhuwala,Australia,Pama-Nyungan,-21.38154,115.74542,26,20,6,0,False,False,6,0.7692,0.2308
nias1242,Nias,Papunesia,Austronesian,0.90691,97.4961,25,19,6,0,False,False,2,0.76,0.24
niel1243,Lwaa,Africa,Atlantic-Congo,9.70362,17.81346,59,25,31,3,False,True,15,0.4237,0.5254
nige1253,fulfulde (NGA),Africa,Atlantic-Congo,10.9972,11.1188,57,47,10,0,False,False,8,0.8246,0.1754
nige1255,Mambila,Africa,Atlantic-Congo,6.69736,11.3161,43,25,16,2,False,True,4,0.5814,0.3721
nige1257,Nigerian Pidgin,Africa,Indo-European,9.65873,4.21068,32,23,7,2,False,True,3,0.7188,0.2188
nija1241,Palyku,Australia,Pama-Nyungan,-22.8558,120.831,26,20,6,0,False,False,6,0.7692,0.2308
nima1245,Nimanburu,Australia,Nyulnyulan,-17.374,123.228,23,17,6,0,False,False,5,0.7391,0.2609
nina1238,Ninam,South America,Yanomamic,4.03894,-62.7801,18,12,6,0,False,False,2,0.6667,0.3333
ning1273,Ningil,Papunesia,Nuclear Torricelli,-3.49733,142.251,20,14,6,0,False,False,3,0.7,0.3
nisg1240,Nishgha,North America,Tsimshian,55.199,-129.192,42,32,10,0,False,False,4,0.7619,0.2381
niva1238,Chulupí,South America,Matacoan,-22.8557,-61.7606,28,22,6,0,False,False,3,0.7857,0.2143
njeb1242,Nzɛbi,Africa,Atlantic-Congo,-2.18115,12.7063,33,23,8,2,False,True,3,0.697,0.2424
njye1238,Njem,Africa,Atlantic-Congo,2.30483,14.1175,38,16,20,2,False,True,3,0.4211,0.5263
nkon1248,Nkonya,Africa,Atlantic-Congo,7.20316,0.3209,32,18,14,0,False,False,12,0.5625,0.4375
nobi1240,Mahas-Fiyadikka,Africa,Nubian,22.8142,31.8376,45,33,10,2,False,True,6,0.7333,0.2222
noma1260,Nɔmaa,Africa,Atlantic-Congo,4.5893,10.9157,30,14,14,2,False,True,4,0.4667,0.4667
noma1263,Nomatsigenga,South America,Arawakan,-11.5349,-74.4371,25,16,9,0,False,False,4,0.64,0.36
nonu1241,Nonuya,South America,Huitotoan,-1.25,-72.5,26,20,6,0,False,False,3,0.7692,0.2308
noon1243,NONI,Africa,Atlantic-Congo,6.37256,10.5707,31,17,14,0,False,False,4,0.5484,0.4516
nort2626,Frisian,Eurasia,Indo-European,54.6409,8.58489,40,21,19,0,False,False,4,0.525,0.475
nort2627,Low German,Eurasia,Indo-European,53.115373,12.391439,37,23,14,0,False,False,4,0.6216,0.3784
nort2641,KURDISH,Eurasia,Indo-European,37.0,43.0,47,30,17,0,False,False,3,0.6383,0.3617
nort2646,Yousafzai Pashto,Eurasia,Indo-European,34.0,71.33,33,22,11,0,False,False,3,0.6667,0.3333
nort2647,Northwestern Pashto,Eurasia,Indo-European,34.0,71.33,36,25,11,0,False,False,3,0.6944,0.3056
nort2671,Northern Saami,Eurasia,Uralic,68.725,22.1113,74,63,11,0,False,False,14,0.8514,0.1486
nort2684,Northern Khmer,Eurasia,Austroasiatic,14.4674,103.863,43,24,19,0,False,False,7,0.5581,0.4419
nort2686,Northern Altai,Eurasia,Turkic,50.8998,88.0672,34,18,16,0,False,False,4,0.5294,0.4706
nort2690,UZBEK,Eurasia,Turkic,40.886,69.211,29,23,6,0,False,False,3,0.7931,0.2069
nort2697,North Azerbaijani,Eurasia,Turkic,40.9777,46.4737,39,24,15,0,False,False,2,0.6154,0.3846
nort2699,Kolami,Eurasia,Dravidian,20.1022,78.4934,34,21,13,0,False,False,3,0.6176,0.3824
nort2722,Northern Qiang,Eurasia,Sino-Tibetan,32.2766,103.192,73,39,34,0,False,False,4,0.5342,0.4658
nort2735,KAM,Eurasia,Tai-Kadai,26.9944,109.204,27,20,7,0,False,False,6,0.7407,0.2593
nort2740,Northern Thai,Eurasia,Tai-Kadai,18.857495,100.20739,33,21,12,0,False,False,4,0.6364,0.3636
nort2741,Northeastern Thai,Eurasia,Tai-Kadai,16.03,103.67,33,21,12,0,False,False,4,0.6364,0.3636
nort2745,Tundra Yukaghir,Eurasia,Yukaghir,70.498,157.853,39,20,19,0,False,False,4,0.5128,0.4872
nort2765,Kisiei,Africa,Atlantic-Congo,8.7283,-10.4063,42,22,20,0,False,False,9,0.5238,0.4762
nort2774,Ngbandi,Africa,Atlantic-Congo,3.56357,21.85251,31,19,12,0,False,False,8,0.6129,0.3871
nort2775,Gbaya,Africa,Atlantic-Congo,5.9503,15.2569,53,30,19,4,False,True,10,0.566,0.3585
nort2780,Dagara,Africa,Atlantic-Congo,11.0441,-3.0124,41,29,9,3,False,True,5,0.7073,0.2195
nort2784,Nʋni,Africa,Atlantic-Congo,12.131,-2.98206,54,21,30,3,False,True,14,0.3889,0.5556
nort2787,Toussian,Africa,Atlantic-Congo,11.133,-4.88274,35,16,14,5,False,True,9,0.4571,0.4
nort2795,Ndebele,Africa,Atlantic-Congo,-20.2513,27.4096,68,61,5,2,True,True,7,0.8971,0.0735
nort2810,Grebo,Africa,Atlantic-Congo,5.17103,-8.1409,36,19,13,4,False,True,10,0.5278,0.3611
nort2815,DINKA,Africa,Nilotic,9.27995,31.8392,32,19,13,0,False,False,5,0.5938,0.4062
nort2819,Bobo,Africa,Mande,12.4182,-4.47538,40,20,18,2,False,True,9,0.5,0.45
nort2828,North Maluku Malay,Papunesia,Austronesian,-0.86437,128.323,22,17,5,0,False,False,4,0.7727,0.2273
nort2845,North Marquesan,Papunesia,Austronesian,-8.89412,-140.108,20,10,10,0,False,False,2,0.5,0.5
nort2943,Iñupiaq; Iñupiat; Inupiat; Inupiaq,North America,Eskimo-Aleut,69.582,-143.77,27,24,3,0,False,False,4,0.8889,0.1111
nort2952,Maidu,North America,Maiduan,40.4102,-120.645,24,18,6,0,False,False,2,0.75,0.25
nort2954,Northern Paiute,North America,Uto-Aztecan,40.0799,-119.536,24,14,10,0,False,False,3,0.5833,0.4167
nort2957,NAHUATL,North America,Uto-Aztecan,20.1356,-97.9814,20,16,4,0,False,False,2,0.8,0.2
nort2966,Northern Pomo,North America,Pomoan,39.1084,-123.209,39,29,10,0,False,False,2,0.7436,0.2564
nort2972,Northern Emberá,South America,Chocoan,7.12761,-77.574,32,20,12,0,False,False,8,0.625,0.375
nort2976,Bolivian Quechua,South America,Quechuan,-14.4014,-68.7894,28,25,3,0,False,False,3,0.8929,0.1071
nort2979,Huaylas-Conchucos Quechua,South America,Quechuan,-8.97356,-77.4146,23,17,6,0,False,False,3,0.7391,0.2609
nort2980,North Junín Quechua,South America,Quechuan,-11.2132,-75.8128,25,19,6,0,False,False,4,0.76,0.24
nort2984,Northern Pame,North America,Otomanguean,22.0968,-99.6434,54,40,12,2,False,True,15,0.7407,0.2222
nort3047,Gisiga,Africa,Afro-Asiatic,10.6755,14.219,37,29,3,5,False,True,2,0.7838,0.0811
norw1258,Norwegian,Eurasia,Indo-European,59.92,10.71,40,24,16,0,False,False,4,0.6,0.4
norw1259,Norwegian,Eurasia,Indo-European,61.112,8.886,48,27,19,2,False,True,5,0.5625,0.3958
ntch1242,N'cam,Africa,Atlantic-Congo,9.23971,0.599275,43,21,19,3,False,True,13,0.4884,0.4419
ntom1248,Bokala-Nkole,Africa,Atlantic-Congo,-1.99062,18.265,23,16,7,0,False,False,3,0.6957,0.3043
nubi1253,Nubi,Africa,Afro-Asiatic,-0.183215,34.7552,26,21,5,0,False,False,3,0.8077,0.1923
nucl1235,Armenian,Eurasia,Indo-European,40.0,45.0,37,30,7,0,False,False,2,0.8108,0.1892
nucl1240,MUMUYE,Africa,Atlantic-Congo,8.90347,11.71545,33,22,11,0,False,False,8,0.6667,0.3333
nucl1290,Wa,Eurasia,Austroasiatic,23.1024,99.108,49,27,22,0,False,False,7,0.551,0.449
nucl1301,Turkish,Eurasia,Turkic,39.8667,32.8667,40,24,16,0,False,False,2,0.6,0.4
nucl1302,Georgian,Eurasia,Kartvelian,41.850397,43.78613,35,29,6,0,False,False,2,0.8286,0.1714
nucl1305,Kannada,Eurasia,Dravidian,13.5878,76.1198,47,36,11,0,False,False,5,0.766,0.234
nucl1310,Burmese,Eurasia,Sino-Tibetan,20.7926,93.9665,56,33,19,4,False,True,11,0.5893,0.3393
nucl1327,Limilngan,Australia,Limilngan-Wulna,-12.4294,131.845,25,22,3,0,False,False,5,0.88,0.12
nucl1339,TEMEIN,Africa,Temeinic,11.8275,29.3898,25,18,7,0,False,False,4,0.72,0.28
nucl1347,Wolof,Africa,Atlantic-Congo,15.2534,-15.383,54,38,16,0,False,False,8,0.7037,0.2963
nucl1417,Igbo,Africa,Atlantic-Congo,4.62705,7.23441,65,46,16,3,False,True,14,0.7077,0.2462
nucl1418,Bassa,Africa,Atlantic-Congo,7.27501,-11.543,36,22,7,7,False,True,3,0.6111,0.1944
nucl1440,Masalit,Africa,Maban,13.2733,22.1752,35,21,10,4,False,True,5,0.6,0.2857
nucl1454,YAWA,Papunesia,Yawa-Saweru,-1.77196,136.263,19,14,5,0,False,False,3,0.7368,0.2632
nucl1460,Madurese,Papunesia,Austronesian,-7.0,113.0,31,23,8,0,False,False,4,0.7419,0.2581
nucl1620,WAHGI,Papunesia,Nuclear Trans New Guinea,-6.11629,144.665,23,17,6,0,False,False,4,0.7391,0.2609
nucl1632,Sentani,Papunesia,Sentanic,-2.6013,140.512,17,10,7,0,False,False,2,0.5882,0.4118
nucl1633,NIMBORAN,Papunesia,Nimboranic,-2.5803,140.179,18,12,6,0,False,False,3,0.6667,0.3333
nucl1634,Skou,Papunesia,Sko,-2.64378,140.902,23,13,7,3,False,True,2,0.5652,0.3043
nucl1643,Japanese,Eurasia,Japonic,35.0,135.0,40,27,11,2,False,True,4,0.675,0.275
nucl1649,TSIMSHIAN,North America,Tsimshian,52.59103,-128.544545,41,38,3,0,False,False,4,0.9268,0.0732
nucl1668,Katukína,South America,Bookkeeping,-8.19121,-70.3822,20,12,8,0,False,False,3,0.6,0.4
nucl1683,Daba,Africa,Afro-Asiatic,10.3521,13.6318,47,36,6,5,False,True,3,0.766,0.1277
nucl1695,Bole,Africa,Afro-Asiatic,11.4839,11.2322,38,28,10,0,False,False,3,0.7368,0.2632
nucl1696,Tangale,Africa,Afro-Asiatic,9.75444,11.3228,60,40,18,2,False,True,3,0.6667,0.3
nuer1246,Nuer,Africa,Nilotic,8.13911,32.3829,48,20,28,0,False,False,5,0.4167,0.5833
nugu1241,Nukunu,Australia,Pama-Nyungan,-31.9899,133.908,28,22,6,0,False,False,6,0.7857,0.2143
nugu1242,Nugunu,Africa,Atlantic-Congo,4.63103,11.1837,34,23,7,4,False,True,4,0.6765,0.2059
nuka1242,Nukak,South America,Kakua-Nukak,2.65939,-71.4629,24,12,12,0,False,False,6,0.5,0.5
nuku1263,Nukini,South America,Pano-Tacanan,-7.339,-73.5044,20,14,6,0,False,False,6,0.7,0.3
nung1283,LUNGCHOW,Eurasia,Tai-Kadai,20.8965,104.286,32,21,11,0,False,False,3,0.6562,0.3438
nung1290,Wubuy,Australia,Gunwinyguan,-14.2623,135.753,25,19,6,0,False,False,6,0.76,0.24
nung1291,Nungali,Australia,Mirndi,-14.9109,131.641,17,14,3,0,False,False,4,0.8235,0.1765
nupe1254,Nupe,Africa,Atlantic-Congo,9.18404,5.40031,38,25,8,5,False,True,2,0.6579,0.2105
nuuc1236,Nootka,North America,Wakashan,49.67,-126.67,47,37,10,0,False,False,4,0.7872,0.2128
nyab1255,Niaboua,Africa,Atlantic-Congo,6.87615,-6.84428,44,24,16,4,False,True,11,0.5455,0.3636
nyah1250,NYAH KUR,Eurasia,Austroasiatic,15.8909,101.515,49,25,24,0,False,False,6,0.5102,0.4898
nyam1271,Nyamal,Australia,Pama-Nyungan,-21.6092,119.693,23,17,6,0,False,False,5,0.7391,0.2609
nyam1276,Kinyamwezi,Africa,Atlantic-Congo,-5.08559,32.94452,52,35,14,3,False,True,8,0.6731,0.2692
nyam1277,Kinyambo,Africa,Atlantic-Congo,-1.6096,30.9156,33,20,10,3,False,True,5,0.6061,0.303
nyam1285,Nyam,Africa,Afro-Asiatic,9.18024,10.83652,56,39,14,3,False,True,4,0.6964,0.25
nyan1301,Nyangumata,Australia,Pama-Nyungan,-20.6271,121.391,27,20,7,0,False,False,6,0.7407,0.2593
nyan1307,Runyankore,Africa,Atlantic-Congo,-0.46364,30.548,28,20,8,0,False,False,4,0.7143,0.2857
nyan1313,NYANGI,Africa,Kuliak,3.4997,33.73651,25,18,7,0,False,False,4,0.72,0.28
nyaw1245,Nyaw,Eurasia,Tai-Kadai,17.1213,104.151,31,19,12,0,False,False,4,0.6129,0.3871
nyaw1247,Nyawaygi,Australia,Pama-Nyungan,-18.8743,146.216,18,12,6,0,False,False,4,0.6667,0.3333
nyeu1238,Nyeu,Eurasia,Austroasiatic,14.8817,104.33,36,16,20,0,False,False,4,0.4444,0.5556
nyig1240,Nyikina,Australia,Nyulnyulan,-17.9594,124.348,20,17,3,0,False,False,5,0.85,0.15
nyis1236,Dafla,Eurasia,Sino-Tibetan,27.278263,93.675529,27,16,9,2,False,True,3,0.5926,0.3333
nyol1238,Nyole,Africa,Atlantic-Congo,0.88072,33.9181,36,24,10,2,False,True,4,0.6667,0.2778
nyon1241,Bali-Kumbat,Africa,Atlantic-Congo,7.274185,11.061485,42,23,14,5,False,True,5,0.5476,0.3333
nyul1247,Nyulnyul,Australia,Nyulnyulan,-16.9129,122.851,20,17,3,0,False,False,5,0.85,0.15
nyun1247,Balardung,Australia,Pama-Nyungan,-33.1199,118.151,22,17,5,0,False,False,5,0.7727,0.2273
nzim1238,Nzema,Africa,Atlantic-Congo,5.1785,-2.81123,40,24,14,2,False,True,10,0.6,0.35
obol1243,Obolo,Africa,Atlantic-Congo,4.62851,7.81985,37,22,12,3,False,True,5,0.5946,0.3243
ocai1244,Ocaina,South America,Huitotoan,-2.159,-72.1422,38,27,9,2,False,True,10,0.7105,0.2368
occi1239,Occitan,Eurasia,Indo-European,44.1415,6.82979,58,27,31,0,False,False,3,0.4655,0.5345
ofay1240,Ofayé,South America,Nuclear-Macro-Je,-22.278,-53.7227,24,14,10,0,False,False,5,0.5833,0.4167
ogbi1239,OGBIA,Africa,Atlantic-Congo,4.75352,6.34034,34,24,10,0,False,False,4,0.7059,0.2941
okoo1245,Oko,Africa,Atlantic-Congo,7.53908,6.15725,30,18,7,5,False,True,2,0.6,0.2333
okuu1243,Oku,Africa,Atlantic-Congo,6.23712,10.5096,29,18,7,4,False,True,3,0.6207,0.2414
olub1238,Lulubo,Africa,Central Sudanic,4.6242,31.9103,46,34,9,3,False,True,4,0.7391,0.1957
olut1240,Oluta Popoluca; Olutec,North America,Mixe-Zoque,17.8937,-94.8863,24,12,12,0,False,False,2,0.5,0.5
omag1248,Omagua,South America,Tupian,-3.526,-69.1667,18,13,5,0,False,False,2,0.7222,0.2778
onaa1245,Chon,South America,Chonan,-54.0,-68.5,29,21,8,0,False,False,2,0.7241,0.2759
onei1249,Oneida,North America,Iroquoian,43.438742,-75.708106,22,10,12,0,False,False,5,0.4545,0.5455
onge1236,Öñge; Ong; Onge,Eurasia,Jarawa-Onge,10.6926,92.4707,24,16,8,0,False,False,4,0.6667,0.3333
opuu1239,Opo,Africa,Koman,8.47526,33.853,25,20,5,0,False,False,2,0.8,0.2
orej1242,Máíhɨki,South America,Tucanoan,-2.86315,-72.4926,20,14,6,0,False,False,0,0.7,0.3
oriy1255,Oriya,Eurasia,Indo-European,21.0,85.0,43,31,12,0,False,False,10,0.7209,0.2791
orma1241,Orma,Africa,Afro-Asiatic,-1.79489,39.60749,33,23,10,0,False,False,3,0.697,0.303
ormu1247,ORMURI,Eurasia,Indo-European,32.6819,69.3444,29,23,6,0,False,False,2,0.7931,0.2069
orok1266,Lukundu,Africa,Atlantic-Congo,4.89504,9.15209,29,22,7,0,False,False,4,0.7586,0.2414
orok1269,Orokaiva,Papunesia,Nuclear Trans New Guinea,-8.79019,148.09,17,12,5,0,False,False,3,0.7059,0.2941
orow1243,Oro Win,South America,Chapacuran,-10.737,-64.0299,18,12,6,0,False,False,2,0.6667,0.3333
osse1243,Iron Ossetic,Eurasia,Indo-European,42.98,44.61,47,40,7,0,False,False,2,0.8511,0.1489
otor1240,Otoro,Africa,Heibanic,11.1187,30.573,44,30,14,0,False,False,5,0.6818,0.3182
otuh1238,Otuho,Africa,Nilotic,4.16379,32.6641,55,32,20,3,False,True,5,0.5818,0.3636
oyka1239,Oykangand,Australia,Pama-Nyungan,-16.6807,143.53,28,23,5,0,False,False,5,0.8214,0.1786
paca1246,Pacahuara,South America,Pano-Tacanan,-11.9968,-65.5568,20,16,4,0,False,False,2,0.8,0.2
paco1243,PACOH,Eurasia,Austroasiatic,16.3353,107.094,33,18,15,0,False,False,4,0.5455,0.4545
pagi1243,Pagibete; Apakabeti; Apakibeti; Apagibete;Apagibeti; Pagabete,Africa,Atlantic-Congo,3.15636,22.1212,51,42,7,2,False,True,3,0.8235,0.1373
pait1244,Paite,Eurasia,Sino-Tibetan,24.0381,93.6136,30,19,6,5,False,True,2,0.6333,0.2
pait1247,Pai Tavytera,South America,Tupian,-23.15945,-56.11758,27,15,12,0,False,False,11,0.5556,0.4444
paiw1248,Paiwan,Papunesia,Austronesian,22.3271,120.806,25,21,4,0,False,False,3,0.84,0.16
paka1251,Bakanh,Australia,Pama-Nyungan,-15.0908,142.74,31,21,10,0,False,False,5,0.6774,0.3226
pala1344,Palauan,Papunesia,Austronesian,7.34138,134.476678,22,10,12,0,False,False,2,0.4545,0.5455
pali1279,Palikúr,South America,Arawakan,3.63993,-51.6246,24,14,10,0,False,False,7,0.5833,0.4167
pall1243,Pallanganmiddang,Australia,Pama-Nyungan,-36.08,146.91,25,20,5,0,False,False,6,0.8,0.2
palo1243,Ndut-Falor,Africa,Atlantic-Congo,14.8628,-16.9557,43,26,17,0,False,False,4,0.6047,0.3953
pamp1243,Kapampangan,Papunesia,Austronesian,14.9603,120.502,22,17,5,0,False,False,3,0.7727,0.2273
pana1294,Pana,Africa,Atlantic-Congo,8.71518,13.6009,66,34,28,4,False,True,19,0.5152,0.4242
pana1305,Panamint,North America,Uto-Aztecan,36.0007,-117.901,36,23,13,0,False,False,8,0.6389,0.3611
pana1307,Panará,South America,Nuclear-Macro-Je,-10.58,-53.0,26,11,15,0,False,False,8,0.4231,0.5769
pand1265,Pandikeri,Africa,Central Sudanic,3.62499,31.8471,38,24,10,4,False,True,4,0.6316,0.2632
pang1287,Pangwa,Africa,Atlantic-Congo,-9.96782,34.8039,35,23,12,0,False,False,4,0.6571,0.3429
pang1290,Pagasinan,Papunesia,Austronesian,15.9377,120.365,21,16,5,0,False,False,3,0.7619,0.2381
panj1256,Punjabi,Eurasia,Indo-European,30.0368,75.6702,73,50,20,3,False,True,17,0.6849,0.274
pano1254,Katukína,South America,Pano-Tacanan,-7.97456,-71.56151,19,15,4,0,False,False,2,0.7895,0.2105
pano1255,Panobo,South America,Pano-Tacanan,-7.16666,-75.0,18,14,4,0,False,False,2,0.7778,0.2222
pany1241,Panyjima,Australia,Pama-Nyungan,-22.7816,118.723,25,20,5,0,False,False,6,0.8,0.2
paok1235,"Pa-O, Taungthu",Eurasia,Sino-Tibetan,20.211,97.5969,34,20,11,3,False,True,3,0.5882,0.3235
papa1238,Totonac,North America,Totonacan,20.5671,-97.2554,26,20,6,0,False,False,2,0.7692,0.2308
para1301,PARAUK,Eurasia,Austroasiatic,22.8658,99.375,77,34,43,0,False,False,8,0.4416,0.5584
para1310,"Arára, Pará",South America,Cariban,-3.71263,-53.0657,17,11,6,0,False,False,3,0.6471,0.3529
para1311,Guarani,South America,Tupian,-25.60551,-57.08816,36,24,12,0,False,False,11,0.6667,0.3333
para1312,Parakanã,South America,Tupian,-4.64681,-50.0621,17,12,5,0,False,False,3,0.7059,0.2941
para1315,Parkateje,South America,Nuclear-Macro-Je,-4.91161,-49.0217,26,10,16,0,False,False,8,0.3846,0.6154
para1316,Paraujano,South America,Arawakan,10.8427,-71.8399,25,13,12,0,False,False,3,0.52,0.48
pare1266,Gorum,Eurasia,Austroasiatic,19.075,83.9723,26,16,10,0,False,False,9,0.6154,0.3846
pare1272,Paresí,South America,Arawakan,-14.5929,-57.4059,19,15,4,0,False,False,2,0.7895,0.2105
park1239,Podoko,Africa,Afro-Asiatic,11.0206,14.0964,35,31,4,0,False,False,4,0.8857,0.1143
pate1247,Patep,Papunesia,Austronesian,-6.91988,146.639,44,30,14,0,False,False,7,0.6818,0.3182
patt1248,Pat̩t̩an̩i,Eurasia,Sino-Tibetan,32.6963,76.5966,44,38,6,0,False,False,7,0.8636,0.1364
paum1247,Paumarí,South America,Arawan,-5.78403,-64.2803,28,22,6,0,False,False,2,0.7857,0.2143
pech1241,PAYA,North America,Chibchan,15.8033,-85.558,27,17,10,0,False,False,9,0.6296,0.3704
pemo1245,Pémono,South America,Cariban,5.248,-66.082,19,12,7,0,False,False,3,0.6316,0.3684
pemo1248,Pemon,South America,Cariban,4.97031,-61.4033,21,10,11,0,False,False,2,0.4762,0.5238
peng1244,Pengo,Eurasia,Dravidian,19.3435,83.6552,32,22,10,0,False,False,4,0.6875,0.3125
pero1241,Pero,Africa,Afro-Asiatic,9.62092,11.044,30,18,10,2,False,True,3,0.6,0.3333
peta1245,Petats,Papunesia,Austronesian,-5.34068,154.593,30,15,15,0,False,False,3,0.5,0.5
peve1243,LAME,Africa,Afro-Asiatic,9.16111,14.441,38,30,8,0,False,False,3,0.7895,0.2105
phai1238,Pray,Eurasia,Austroasiatic,19.0383,101.218,35,17,18,0,False,False,4,0.4857,0.5143
phal1254,Palula (Phalura),Eurasia,Indo-European,35.5096,71.8421,38,28,10,0,False,False,3,0.7368,0.2632
phut1244,Phu Tai,Eurasia,Tai-Kadai,17.7544966667,104.684233333,30,21,9,0,False,False,4,0.7,0.3
piap1246,Piapoco,South America,Arawakan,4.37718,-68.5953,19,15,4,0,False,False,2,0.7895,0.2105
piar1243,Piaroa,South America,Jodi-Saliban,4.41805,-67.7574,30,23,7,0,False,False,2,0.7667,0.2333
pich1237,Ashéninka,South America,Arawakan,-10.47249,-74.60281,30,22,8,0,False,False,5,0.7333,0.2667
picu1248,Tiwa,North America,Kiowa-Tanoan,37.083011,-105.267144,41,26,12,3,False,True,8,0.6341,0.2927
pila1245,Pilagá,South America,Guaicuruan,-25.0058,-60.1537,22,18,4,0,False,False,3,0.8182,0.1818
pinj1244,Pinjarup,Australia,Pama-Nyungan,-33.1199,118.151,22,17,5,0,False,False,5,0.7727,0.2273
pint1250,Pintupi,Australia,Pama-Nyungan,-23.2963,130.643,23,17,6,0,False,False,5,0.7391,0.2609
piny1238,Pinyin,Africa,Atlantic-Congo,5.7991,10.0682,66,42,19,5,False,True,9,0.6364,0.2879
pira1254,Piratapuyo,South America,Tucanoan,0.50714,-69.5032,24,12,12,0,False,False,6,0.5,0.5
pirl1238,Pirlatapa,Australia,Pama-Nyungan,-29.524,139.77,25,22,3,0,False,False,6,0.88,0.12
pirr1240,Pirriya,Australia,Pama-Nyungan,-25.48006595,142.5485119,24,19,5,0,False,False,6,0.7917,0.2083
pisa1245,Pisamira,South America,Tucanoan,1.1017,-70.502483,17,11,6,0,False,False,0,0.6471,0.3529
pite1240,Pite Saami,Eurasia,Uralic,66.4011,17.4261,54,45,9,0,False,False,8,0.8333,0.1667
pitj1243,Pitjantjatjara,Australia,Pama-Nyungan,-26.9704,131.357,25,17,8,0,False,False,5,0.68,0.32
pitt1247,Pitta Pitta,Australia,Pama-Nyungan,-22.7952,139.983,26,21,5,0,False,False,6,0.8077,0.1923
plat1254,Malagasy,Africa,Austronesian,-19.5907,47.1211,36,31,5,0,False,False,2,0.8611,0.1389
plau1238,Mennonite Plautdietsch,North America,Indo-European,49.578028,-109.353868,54,28,26,0,False,False,4,0.5185,0.4815
pnar1238,Pnar,Eurasia,Austroasiatic,24.8237,92.2628,39,24,15,0,False,False,5,0.6154,0.3846
pohn1238,POHNPEIAN,Papunesia,Austronesian,6.87212,158.223,18,12,6,0,False,False,4,0.6667,0.3333
poko1263,Pokot,Africa,Nilotic,1.57023,35.2318,37,15,19,3,False,True,4,0.4054,0.5135
poli1260,Polish,Eurasia,Indo-European,51.8439,18.6255,37,31,6,0,False,False,4,0.8378,0.1622
popt1235,JACALTEC,North America,Mayan,15.6609,-91.6633,32,27,5,0,False,False,3,0.8438,0.1562
port1283,Portuguese (European),Eurasia,Indo-European,39.91,-8.1,47,19,28,0,False,False,8,0.4043,0.5957
pott1240,Gadaba,Eurasia,Dravidian,18.5968,82.7586,39,19,20,0,False,False,14,0.4872,0.5128
poya1241,Poyanáwa,South America,Pano-Tacanan,-7.46909,-73.0758,21,14,7,0,False,False,3,0.6667,0.3333
prin1242,Principense,Africa,Indo-European,1.614,7.392,31,22,7,2,False,True,3,0.7097,0.2258
pudi1238,Putijarra,Australia,Pama-Nyungan,-23.350911655789,123.66842240336,23,20,3,0,False,False,6,0.8696,0.1304
pula1262,Pular,Africa,Atlantic-Congo,12.1826,-12.7338,38,28,10,0,False,False,4,0.7368,0.2632
pula1263,Pulaar,Africa,Atlantic-Congo,13.8694,-13.4482,38,28,10,0,False,False,4,0.7368,0.2632
punt1240,Punthamara,Australia,Pama-Nyungan,-27.33,143.0,21,18,3,0,False,False,5,0.8571,0.1429
puoc1238,Ksingmul,Eurasia,Austroasiatic,20.8862,103.931,38,20,18,0,False,False,4,0.5263,0.4737
pure1242,Tarascan,North America,Tarascan,19.2467,-101.631,32,26,6,0,False,False,3,0.8125,0.1875
puri1258,Purki,Eurasia,Sino-Tibetan,34.3386,76.0127,37,31,6,0,False,False,4,0.8378,0.1622
puri1262,Puri,South America,Puri-Coroado,-22.175627,-44.711336,18,12,6,0,False,False,3,0.6667,0.3333
puxi1242,Puxi,Eurasia,Sino-Tibetan,32.225,102.63,66,36,30,0,False,False,7,0.5455,0.4545
pwon1235,Pwo Karen,Eurasia,Sino-Tibetan,18.016,98.2709,52,23,24,5,False,True,5,0.4423,0.4615
