Glottocode,LanguageName,macroarea,family_name,latitude,longitude,total_phonemes,has_click,has_tone_segment,kmeans_cluster,kmeans6_cluster,hier_cluster
kali1299,Kaliai,Papunesia,Austronesian,-5.55033,149.148,28,False,False,6,5,7
kalk1246,Kalkatungu,Australia,Pama-Nyungan,-21.0,139.5,26,False,False,4,6,2
kalm1243,Kalmyk,Eurasia,Mongolic-Khitan,46.566667,45.316667,39,False,False,2,1,8
kama1351,Kamassian,Eurasia,Uralic,55.07,94.83,37,False,False,2,1,10
kama1365,WOISIKA,Papunesia,Timor-Alor-Pantar,-8.26897,124.792,28,False,False,2,1,7
kama1367,Kamasau,Papunesia,Nuclear Torricelli,-3.8503,143.842,29,False,False,8,5,7
kama1373,Kamayurá,South America,Tupian,-12.2661,-53.4651,26,False,False,10,5,6
kamb1297,Kikamba,Africa,Atlantic-Congo,-1.60827,37.9532,31,False,True,7,3,3
kamb1298,Kambe,Africa,Atlantic-Congo,-3.30638,39.6648,47,False,True,9,4,4
kamb1299,Kambera,Papunesia,Austronesian,-9.88447,120.235,29,False,False,7,5,3
kamb1316,Kambaata,Africa,Afro-Asiatic,7.37582,37.9088,57,False,False,7,3,3
kamw1239,Higi,Africa,Afro-Asiatic,10.646,13.5136,35,False,True,9,4,9
kang1280,Kangri,Eurasia,Indo-European,31.915,76.366,41,False,False,5,3,8
kang1281,Kangjia,Eurasia,Mongolic-Khitan,35.043,101.254,36,False,False,1,2,10
kang1288,Kanga (Kanga),Africa,Kadugli-Krongo,11.0174,29.3463,75,False,True,7,3,3
kani1276,Kaniyang,Australia,Pama-Nyungan,-33.1199,118.151,22,False,False,4,6,2
kara1462,Tofa,Eurasia,Turkic,53.7145,98.3792,67,False,False,2,1,7
kara1464,Karaim,Eurasia,Turkic,54.5534,25.1054,37,False,False,1,2,10
kara1467,Karakalpak,Eurasia,Turkic,39.98,63.3223,38,False,False,1,2,9
kara1474,Karata,Eurasia,Nakh-Daghestanian,42.6501,46.3151,56,False,False,1,2,10
kara1476,Karajarri,Australia,Pama-Nyungan,-18.6771,122.334,21,False,False,4,6,2
kara1478,Karaŋ,Africa,Atlantic-Congo,8.01727,15.2114,40,False,True,9,4,4
kara1483,Karimojong,Africa,Nilotic,2.45157,34.2761,66,False,True,7,3,3
kara1500,Karajá,South America,Nuclear-Macro-Je,-11.1881,-50.3492,24,False,False,10,5,6
kara1508,Karangura,Australia,Pama-Nyungan,-27.1797,138.701,25,False,False,4,6,2
karb1241,Karbi (Mikir),Eurasia,Sino-Tibetan,25.7317,93.0462,42,False,True,8,2,10
kare1335,Karelian,Eurasia,Uralic,65.1691,30.8655,30,False,False,2,1,8
kare1338,Kare,Africa,Atlantic-Congo,7.05641,15.2207,57,False,True,3,3,5
kari1255,Karirí-Xocó,South America,Unclassifiable,-9.84999,-36.3333,21,False,False,8,5,9
kari1301,Karipuna Creole,South America,Indo-European,3.42825,-51.6888,32,False,False,1,2,8
kari1304,Kariyarra,Australia,Pama-Nyungan,-20.445,118.613,23,False,False,4,6,2
kari1311,Karitiâna,South America,Tupian,-9.37937,-64.1522,31,False,False,10,5,6
karo1306,Karo,South America,Tupian,-10.3342,-61.5691,27,False,True,10,5,6
kart1247,Kartujarra,Australia,Pama-Nyungan,-23.350911655789,123.66842240336,24,False,False,4,6,2
kase1253,Kasɩm,Africa,Atlantic-Congo,11.0824,-1.39076,44,False,True,7,3,3
kash1277,Kashmiri,Eurasia,Indo-European,34.166825,74.330455,56,False,False,5,3,8
katc1249,Kadugli (Miri),Africa,Kadugli-Krongo,10.8423,29.4914,62,False,True,7,3,3
katc1250,Katcha,Africa,Kadugli-Krongo,10.8423,29.4914,32,False,True,8,2,9
kaum1238,Kauma,Africa,Atlantic-Congo,-3.30638,39.6648,47,False,True,9,4,4
kaur1267,Kaurna,Australia,Pama-Nyungan,-34.34966141,138.4800794,25,False,False,4,6,2
kawa1283,KAWAIISU,North America,Uto-Aztecan,36.0538,-118.679,28,False,False,2,1,7
kawa1290,Ogh Awarrangg,Australia,Pama-Nyungan,-16.1,142.5,28,False,False,2,1,1
kaxa1239,Kaxararí,South America,Pano-Tacanan,-9.47288,-66.3329,20,False,False,6,5,7
kaxu1237,Kaxuiâna,South America,Cariban,2.17138,-55.9101,18,False,False,6,5,7
kaya1319,Yangkaralda,Australia,Tangkic,-17.0695,139.489,24,False,False,4,6,2
kaya1329,Kayabí,South America,Tupian,-11.2747,-55.5479,26,False,False,10,5,6
kaya1330,Mebengokre,South America,Nuclear-Macro-Je,-7.77352,-51.6737,33,False,False,10,5,6
kayt1238,Kaytetye,Australia,Pama-Nyungan,-21.5844,133.602,43,False,False,4,6,2
keda1250,Kedayan,Papunesia,Austronesian,4.456045,114.429505,20,False,False,8,2,9
keig1242,Keiga,Africa,Kadugli-Krongo,11.2064,29.3889,58,False,True,7,3,3
kekc1242,K'EKCHI,North America,Mayan,15.3788,-89.2452,26,False,False,6,5,7
kela1255,Kela,Papunesia,Austronesian,-7.47103,147.173,29,False,False,10,2,6
kele1255,Iikile,Africa,Atlantic-Congo,0.36906,24.3098,30,False,True,9,4,4
keli1248,Kaliko,Africa,Central Sudanic,3.56039,30.556,45,False,True,9,4,4
keme1240,Kemezung,Africa,Atlantic-Congo,6.69577,10.4984,32,False,True,9,4,4
kens1251,Kensei Nsei,Africa,Atlantic-Congo,6.01713,10.412,65,False,False,9,4,4
keny1279,Kenyang,Africa,Atlantic-Congo,5.58288,9.55918,41,False,False,3,4,5
keoo1238,Ke''o; Kéo',Papunesia,Austronesian,-8.8704,121.256,25,False,False,8,2,7
kera1255,Kera,Africa,Afro-Asiatic,9.88165,15.1419,30,False,False,8,2,9
kera1256,Keramin,Australia,Pama-Nyungan,-34.190056,142.273631,23,False,False,4,6,2
kete1252,kete,Africa,Atlantic-Congo,-7.15104,22.9027,25,False,True,9,4,9
kett1243,Ket,Eurasia,Yeniseian,63.7551,87.5466,32,False,False,6,5,7
kgal1244,Shekgalagari,Africa,Atlantic-Congo,-24.9208,22.72016,53,True,True,1,2,10
khak1248,Khakas,Eurasia,Turkic,50.7393,107.169,39,False,False,1,2,4
khal1271,Khalkhal,Eurasia,Indo-European,36.065077,49.688542,37,False,False,1,2,10
kham1282,Soghpo Tibetan,Eurasia,Sino-Tibetan,31.9313,91.7062,133,False,False,3,3,3
khan1273,Northern Khanty,Eurasia,Uralic,62.4308,66.1218,36,False,False,1,2,9
khar1287,Kharia,Eurasia,Austroasiatic,22.3571,84.3922,45,False,False,5,3,3
khas1269,Khasi,Eurasia,Austroasiatic,24.977,91.9998,40,False,False,7,3,3
khez1235,Khezha,Eurasia,Sino-Tibetan,25.7078,94.3114,53,False,True,5,2,8
khit1238,Kithaulhu,South America,Nambiquaran,-14.3707,-59.5187,31,False,False,10,5,6
khmu1256,KHMU?,Eurasia,Austroasiatic,20.2463,101.671,41,False,False,2,1,3
kich1262,Quiche,North America,Mayan,14.5278,-91.1696,32,False,False,6,5,7
kiku1240,Kikuyu,Africa,Atlantic-Congo,-0.29005,36.719,32,False,False,7,3,7
kild1236,Kildin Saami,Eurasia,Uralic,68.2158,35.8348,128,False,False,8,2,9
kima1244,Kimaragang,Papunesia,Austronesian,6.61982,116.96,23,False,False,8,2,9
kima1246,Khmu,Papunesia,Kolopom,-8.01899,138.355,44,False,True,7,3,3
kinn1249,Kinnauri; Kanauri,Eurasia,Sino-Tibetan,31.3688,78.3148,46,False,False,5,1,8
kiny1244,Kinyarwanda,Africa,Atlantic-Congo,-1.56771,29.6441,49,False,False,7,3,4
kiow1266,KIOWA,North America,Kiowa-Tanoan,34.9403,-98.9042,42,False,False,2,1,10
kips1239,Kipsigis,Africa,Nilotic,-0.35774,35.258532,37,False,True,7,3,3
kirg1245,Kyrgyz,Eurasia,Turkic,42.0,74.0,37,False,False,1,1,8
kiri1254,Kirike,Africa,Ijoid,4.41126,6.98938,36,False,True,9,4,4
kisa1263,Olukisa,Africa,Atlantic-Congo,0.1529,34.5708,38,False,True,7,3,3
kist1241,Goggot,Africa,Afro-Asiatic,8.33561,38.4763,41,False,False,1,2,9
kita1249,Maninka-kan,Africa,Mande,13.1798,-9.49151,33,False,False,7,3,3
kitj1240,Kija,Australia,Jarrakan,-17.5758,127.392,24,False,False,4,6,2
kitu1245,Munukutuba,Africa,Atlantic-Congo,-4.15654,14.5648,22,False,False,8,2,4
kitu1246,Kituba,Africa,Atlantic-Congo,-2.29601,17.1548,22,False,True,8,4,9
klao1243,KLAO,Africa,Atlantic-Congo,5.05,-8.85,27,False,False,2,1,6
koal1240,Koalib,Africa,Heibanic,11.69648,30.47166,45,False,False,7,3,8
koas1236,Koasati,North America,Muskogean,30.4096,-92.709,24,False,True,2,1,8
koda1255,Kod̩agu,Eurasia,Dravidian,12.2443,75.9161,52,False,False,5,3,8
kofy1242,Kofyar,Africa,Afro-Asiatic,8.79947,9.15279,36,False,True,7,3,4
koho1244,SRE,Eurasia,Austroasiatic,11.6444,108.057,34,False,False,8,2,10
kohu1244,KOHUMONO,Africa,Atlantic-Congo,5.92596,7.96202,37,False,False,9,4,10
koka1244,Kukata,Australia,Pama-Nyungan,-29.94,135.55,23,False,False,4,6,2
kokb1239,Tripuri,Eurasia,Sino-Tibetan,23.1916,91.4673,34,False,False,5,2,8
kokn1236,Kok Nar,Australia,Pama-Nyungan,-16.181,141.608,25,False,False,2,1,1
koko1269,Kokota,Papunesia,Austronesian,-8.16481,159.191,27,False,False,8,2,9
komc1235,Kom,Africa,Atlantic-Congo,6.2596,10.3348,75,False,True,9,4,4
komi1268,Komi-Zyrian,Eurasia,Uralic,64.0527,54.946,37,False,False,8,1,8
komi1269,Komi-Permyak,Eurasia,Uralic,59.6602,54.7959,37,False,False,8,1,8
komi1277,Yodzyak Komi,Eurasia,Uralic,60.717,55.756,37,False,False,2,1,8
komo1258,KOMA,Africa,Koman,8.94162,34.0939,30,False,False,8,2,9
komo1260,Komo,Africa,Atlantic-Congo,-0.76333,26.7144,34,False,True,9,4,4
kond1295,Kon̩d̩a or Kubi,Eurasia,Dravidian,18.26754,82.93402,43,False,False,5,3,8
kond1303,Konda,Papunesia,Konda-Yahadian,-1.82635,132.06,33,False,False,5,3,8
konk1267,Konkani,Eurasia,Indo-European,19.2414,73.9166,45,False,False,5,2,8
konk1269,Konkomba,Africa,Atlantic-Congo,9.82224,0.2783,42,False,True,7,3,3
konn1242,Konni,Africa,Atlantic-Congo,10.2368,-1.54376,49,False,False,7,3,3
koon1245,Kɔɔzime,Africa,Atlantic-Congo,3.25933,13.54152,52,False,True,7,3,3
koor1239,Koorete,Africa,Ta-Ne-Omotic,5.80545,37.8679,59,False,False,1,2,10
kora1295,Korafe,Papunesia,Nuclear Trans New Guinea,-9.07,149.267,24,False,False,1,2,10
kore1280,Korean,Eurasia,Koreanic,37.5,128.0,48,False,False,7,3,7
kore1283,Koreguaje,South America,Tucanoan,0.92316,-75.3475,30,False,False,10,5,6
kork1243,Korku,Eurasia,Austroasiatic,21.8358,77.5541,41,False,False,10,2,6
korr1238,Koraga,Eurasia,Dravidian,12.9163,75.2,34,False,False,5,3,8
koru1247,Korubo,South America,Pano-Tacanan,-5.3655,-70.5094,20,False,False,6,5,7
kory1246,KORYAK,Eurasia,Chukotko-Kamchatkan,63.8977,166.695,20,False,False,2,1,7
kosh1246,Koshin,Africa,Atlantic-Congo,6.5817,10.299,34,False,True,9,4,8
kota1263,Kota,Eurasia,Dravidian,11.4978,76.9387,41,False,False,5,3,8
kota1272,kotafon,Africa,Atlantic-Congo,6.64027,1.72346,45,False,True,3,4,5
koya1251,Koya,Eurasia,Dravidian,17.6772,81.2096,31,False,False,5,3,8
koya1253,Koyaga,Africa,Mande,8.29177,-6.23255,34,False,True,3,4,5
koyr1240,songhoy,Africa,Songhay,16.192,-3.73962,43,False,True,7,3,3
koyr1242,Songhai,Africa,Songhay,16.9634,-0.55187,48,False,False,7,3,3
kpan1246,KPAN,Africa,Atlantic-Congo,7.58343,10.1642,30,False,False,3,4,4
krac1238,Krache,Africa,Atlantic-Congo,7.93475,0.01925,44,False,True,3,4,5
krah1246,Krahô,South America,Nuclear-Macro-Je,-8.01172,-47.5774,46,False,False,7,3,7
kren1239,Krenak,South America,Nuclear-Macro-Je,-18.9988,-41.2299,35,False,False,10,5,6
krik1239,Krinkati-Timbira,South America,Nuclear-Macro-Je,-5.94252,-46.7504,26,False,False,10,5,6
krim1238,Krim,Africa,Atlantic-Congo,7.24116,-11.8393,38,False,False,7,3,3
krio1253,Krio,Africa,Indo-European,10.8811,-14.3204,33,False,True,9,4,8
kris1246,Isaka,Papunesia,Sko,-2.80084,141.303,15,False,True,8,1,7
kron1241,Krongo,Africa,Kadugli-Krongo,10.514,30.003,60,False,True,7,3,3
kuan1247,Kwanyama,Africa,Atlantic-Congo,-17.7176,16.58,33,False,True,9,4,4
kuay1244,Kuay,Eurasia,Austroasiatic,14.6698,104.911,47,False,False,7,3,3
kuii1252,Kui,Eurasia,Dravidian,19.2043,83.5859,39,False,False,5,3,8
kuik1246,Kuikúro-Kalapálo,South America,Cariban,-12.3035,-53.2261,26,False,False,10,5,6
kuka1246,Kukatja,Australia,Pama-Nyungan,-20.3321,127.666,23,False,False,4,6,2
kuku1273,Wagaman,Australia,Pama-Nyungan,-16.0036,145.188,16,False,False,2,1,1
kulu1253,Kulung,Eurasia,Sino-Tibetan,27.1606,87.5717,43,False,False,7,3,3
kuma1273,Kumauni,Eurasia,Indo-European,29.5622,80.0171,42,False,False,5,1,8
kumb1268,Baanbay,Australia,Pama-Nyungan,-29.8189,152.913,19,False,False,2,1,1
kumi1248,Digueno,North America,Cochimi-Yuman,32.331,-116.604,34,False,False,6,5,7
kumy1244,Kumyk,Eurasia,Turkic,43.0,47.0,31,False,False,1,2,9
kumz1235,Kumzari,Eurasia,Indo-European,26.1602,56.4202,35,False,False,1,3,8
kung1258,Gunggari,Australia,Pama-Nyungan,-24.2182,143.222,18,False,False,4,6,2
kung1261,!Xun,Africa,Kxa,-21.92,18.0,120,True,True,8,4,4
kuni1267,Kunimaipa,Papunesia,Goilalan,-8.09371,146.908,20,False,False,8,2,9
kuni1268,Kunigami,Eurasia,Japonic,26.5911,128.068,25,False,False,2,1,10
kunj1245,Kunjen,Australia,Pama-Nyungan,-16.6807,143.53,28,False,False,8,2,7
kuny1238,Nyanga,Africa,Atlantic-Congo,-3.69702,12.5197,55,False,True,9,4,4
kuoo1238,Kuo,Africa,Atlantic-Congo,7.97771,15.4843,56,False,True,3,3,5
kupa1239,Kupang Malay,Papunesia,Austronesian,-10.2526,123.63,24,False,False,8,2,9
kups1238,SEBEI,Africa,Nilotic,1.33197,34.5991,23,False,False,2,1,8
kura1250,Kuranko,Africa,Mande,9.49325,-10.6122,52,False,False,3,3,5
kuri1259,Kuria,Africa,Atlantic-Congo,-1.50636,34.5049,22,False,False,6,5,7
kurr1243,Kurrama,Australia,Pama-Nyungan,-22.2134,117.51,27,False,False,4,6,2
kurt1248,Kurtoep,Eurasia,Sino-Tibetan,27.5365,90.9822,45,False,False,5,2,8
kuru1302,Kurukh,Eurasia,Dravidian,24.4644,86.4657,68,False,False,5,1,8
kuru1309,Kuruáya,South America,Tupian,-3.09561,-52.2303,28,False,False,10,5,6
kusa1250,Kusal,Africa,Atlantic-Congo,10.9703,-0.38756,44,False,False,7,3,3
kute1248,Kuteb,Africa,Atlantic-Congo,7.07479,10.0916,41,False,True,10,5,5
kuth1240,Kuthant,Australia,Pama-Nyungan,-17.4566,140.958,25,False,False,2,1,1
kuuk1238,Kuugu Ya'u,Australia,Pama-Nyungan,-12.4947,143.165,21,False,False,2,1,1
kuun1236,Kungkari,Australia,Pama-Nyungan,-24.75108713,143.5365228,25,False,False,4,6,2
kuvi1243,Kuvi,Eurasia,Dravidian,18.8832,83.7552,47,False,False,5,3,8
kuwa1246,Kwatay,Africa,Atlantic-Congo,12.48255,-16.74835,29,False,True,7,3,3
kwai1243,KWAIO,Papunesia,Austronesian,-8.93744,160.965,21,False,False,8,5,7
kwak1269,Kwakiutl,North America,Wakashan,50.9269,-127.308,55,False,False,1,2,7
kwam1249,Kwama,Africa,Koman,9.50836,34.2457,25,False,False,8,2,9
kwam1250,Kwami,Africa,Atlantic-Congo,-1.53712,27.4633,40,False,True,7,3,3
kwam1251,Kwambi,Africa,Atlantic-Congo,-18.0339,15.7294,37,False,True,9,4,4
kwan1273,kwangari,Africa,Atlantic-Congo,-17.9026,19.256,27,False,False,1,2,4
kwan1276,Kwanja,Africa,Atlantic-Congo,6.30293,11.6931,42,False,True,7,3,3
kway1241,Eciruuri,Africa,Atlantic-Congo,-1.80737,33.71,28,False,True,7,3,3
kwes1244,kwezo,Africa,Atlantic-Congo,-5.60445,18.5759,25,False,True,1,2,10
kwin1241,Kwini,Australia,Worrorran,-14.2515,126.562,28,False,False,4,6,2
kwom1262,Washkuk,Papunesia,Sepik,-4.08721,142.664,31,False,False,6,5,7
kyen1242,Kyanga,Africa,Mande,11.5953,3.58651,37,False,True,3,4,5
kyer1238,Kyirong Tibetan,Eurasia,Sino-Tibetan,28.2922,85.4257,63,False,False,7,3,3
lada1244,Ladakhi,Eurasia,Sino-Tibetan,33.468,80.6013,45,False,False,5,2,8
ladi1251,Judeo-Spanish,Eurasia,Indo-European,41.205,28.6632,33,False,False,1,2,9
ladj1234,Ladji-Ladji,Australia,Pama-Nyungan,-34.13829932,143.6694397,21,False,False,4,6,2
lagw1237,Lagwan,Africa,Afro-Asiatic,11.5592,14.9884,36,False,True,9,4,9
lahu1253,Lahu,Eurasia,Sino-Tibetan,21.2701,100.214,46,False,False,1,2,10
lake1258,Lake Miwok; Miwok (Lake),North America,Miwok-Costanoan,39.0021,-122.621,35,False,False,5,3,7
lakk1238,Lakkia,Eurasia,Tai-Kadai,24.1169,110.106,59,False,True,10,5,6
lakk1252,Lak,Eurasia,Nakh-Daghestanian,42.1328,47.0809,69,False,False,1,2,10
lako1244,Dida,Africa,Atlantic-Congo,5.86012,-5.40633,57,False,True,3,3,5
lako1247,Dakota,North America,Siouan,46.3699,-103.95,36,False,False,6,5,10
lama1275,Lama,Africa,Atlantic-Congo,8.66954,0.833293,53,False,True,3,3,5
lama1288,Lamang,Africa,Afro-Asiatic,11.0243,13.7362,41,False,False,9,2,4
lamb1269,Lamani,Eurasia,Indo-European,16.5734,76.9717,48,False,False,5,2,8
lamb1276,Ferreñafe Quechua,South America,Quechuan,-6.1715,-79.468,19,False,False,6,5,7
lamn1239,Nsoʼ,Africa,Atlantic-Congo,6.39743,11.0684,45,False,True,7,3,3
lamu1254,Lamalama,Australia,Pama-Nyungan,-14.559,143.977,29,False,False,2,1,1
lang1320,Langi,Africa,Atlantic-Congo,-4.71413,35.9517,52,False,False,7,3,3
lang1322,Lango,Africa,Nilotic,4.04948,33.0412,32,False,True,8,4,7
lang1324,Lango,Africa,Nilotic,2.13867,33.0553,40,False,True,7,3,3
laoo1244,Lao,Eurasia,Tai-Kadai,19.0,102.46,42,False,False,7,3,3
lara1260,Larantuka Malay,Papunesia,Austronesian,-8.4746,122.7619,24,False,False,8,2,9
lard1243,Lardil,Australia,Tangkic,-16.56152,139.4343,25,False,False,4,6,2
latu1238,Latunde,South America,Nambiquaran,-12.608792,-60.422423,28,False,False,10,5,6
lave1249,BRAO,Eurasia,Austroasiatic,14.5994,107.008,31,False,False,8,5,9
lazz1240,Laz,Eurasia,Kartvelian,41.5004,41.9096,38,False,False,1,2,10
leal1235,Chinanteco,North America,Otomanguean,17.3162,-95.9265,34,False,False,8,2,9
lega1249,lega-shabunda,Africa,Atlantic-Congo,-3.83196,27.1424,34,False,True,7,3,3
legb1242,Leggbo,Africa,Atlantic-Congo,6.02645,7.98385,53,False,True,7,3,3
lele1264,LELEMI,Africa,Atlantic-Congo,7.34549,0.50746,34,False,False,3,4,5
lele1266,Lele,Africa,Mande,8.98043,-10.371,26,False,True,9,4,4
lele1276,Lele,Africa,Afro-Asiatic,9.158,15.81149,36,False,True,7,3,3
lena1238,LENAKEL,Papunesia,Austronesian,-19.4763,169.261,21,False,False,8,5,7
lend1245,Lendu,Africa,Central Sudanic,2.1898,30.6794,54,False,True,9,4,4
leng1258,Lengola,Africa,Atlantic-Congo,-1.95874,25.3343,32,False,True,9,4,4
leni1238,Linngithigh,Australia,Pama-Nyungan,-12.771375,141.962,29,False,False,2,1,1
lepc1244,Lepca,Eurasia,Sino-Tibetan,27.0869,88.5726,36,False,False,5,2,8
lese1243,Balese,Africa,Central Sudanic,1.3,29.3,39,False,True,9,4,4
leti1246,Leti,Papunesia,Austronesian,-8.19808,127.674,22,False,False,7,3,7
lezg1247,Lezgian,Eurasia,Nakh-Daghestanian,41.5157,47.8951,96,False,False,1,1,8
libe1240,Liberian English,Africa,Pidgin,6.423,-10.5284,34,False,False,3,4,5
libe1247,Kpelle,Africa,Mande,6.92048,-9.96128,49,False,True,3,4,5
liby1240,Lebanese Arabic,Africa,Afro-Asiatic,22.0032,15.0014,49,False,False,2,1,8
ligb1244,Ligbi,Africa,Mande,7.94291,-2.56353,38,False,True,3,4,5
ligu1248,Ligurian,Eurasia,Indo-European,44.0816,7.90522,45,False,False,7,3,8
liji1238,Jili,Africa,Atlantic-Congo,8.52193,8.35562,48,False,True,3,4,5
lika1243,Lika,Africa,Atlantic-Congo,2.13777,27.6088,45,False,True,9,4,4
limb1268,limbum (southern),Africa,Atlantic-Congo,6.58608,10.9802,52,False,False,7,3,4
ling1263,Lingala,Africa,Atlantic-Congo,-4.409174,15.28532,22,False,False,8,2,4
lish1246,NEO-ARAMAIC,Eurasia,Afro-Asiatic,36.23,44.37,39,False,False,1,1,8
lisu1250,Lisu,Eurasia,Sino-Tibetan,26.91,98.94,42,False,False,8,2,10
lith1251,Lithuanian,Eurasia,Indo-European,55.1429,23.9601,60,False,False,1,1,8
livv1244,Livonian,Eurasia,Uralic,57.566,22.0262,31,False,False,1,2,4
lizu1234,Lizu,Eurasia,Sino-Tibetan,28.333425,101.350309,58,False,False,1,2,10
logb1245,Logba,Africa,Atlantic-Congo,6.92838,0.43068,30,False,True,9,4,4
logo1259,Logo,Africa,Central Sudanic,3.32608,29.8866,39,False,True,9,4,4
loko1255,Lɔkɔ,Africa,Mande,9.11838,-12.1583,25,False,False,8,4,4
loma1260,Looma,Africa,Mande,7.91585,-9.69906,51,False,True,3,3,5
long1387,longto,Africa,Atlantic-Congo,8.33313,13.0568,31,False,True,9,4,9
loni1238,Loniu,Papunesia,Austronesian,-2.06124,147.35,23,False,False,8,5,7
loth1237,Lotha,Eurasia,Sino-Tibetan,26.01396,94.04355,46,False,True,5,2,8
lowa1242,gLo Tibetan,Eurasia,Sino-Tibetan,29.0324,83.8959,43,False,False,1,2,10
lowe1385,Lower Sorbian,Eurasia,Indo-European,51.6621,13.9407,42,False,False,1,2,8
lowe1402,Ngayawang,Australia,Pama-Nyungan,-34.6,140.5,23,False,False,4,6,2
lowe1415,DANI,Papunesia,Nuclear Trans New Guinea,-4.25684,138.992,24,False,False,2,1,7
lowe1436,Lower Southern Aranda,Australia,Pama-Nyungan,-26.3,135.4,44,False,False,4,6,2
loxi1235,Zapotec,North America,Otomanguean,15.8442,-96.6997,30,False,False,2,1,8
luch1239,Lucazi,Africa,Atlantic-Congo,-14.0648,22.2437,37,False,False,6,3,3
lugb1240,Logbara,Africa,Central Sudanic,3.02245,30.8642,42,False,True,9,4,8
luis1253,Luiseno,North America,Uto-Aztecan,33.3184,-116.939,34,False,False,6,5,7
lukp1238,Lokpa,Africa,Atlantic-Congo,9.51949,1.66954,37,False,False,7,3,3
lumu1239,Lumun,Africa,Narrow Talodi,10.8308,30.253,35,False,True,7,3,3
lund1266,Lunda,Africa,Atlantic-Congo,-11.1793,23.8662,32,False,False,7,3,3
luok1236,Dholuo,Africa,Nilotic,-0.93296,34.4896,38,False,True,9,4,4
lush1249,Lushai,Eurasia,Sino-Tibetan,22.6138,92.6247,43,False,True,5,2,8
lusi1240,KALIAI,Papunesia,Austronesian,-5.55033,149.148,18,False,False,2,1,7
luth1234,Luthigh,Australia,Pama-Nyungan,-12.16733589,142.4853284,22,False,False,2,1,1
luuu1242,Lue,Eurasia,Tai-Kadai,21.0321,101.282,39,False,False,7,3,3
luva1239,Luvale,Africa,Atlantic-Congo,-13.5382,22.2924,36,False,True,7,3,3
luwo1239,Luwo,Africa,Nilotic,7.35089,28.1378,32,False,True,8,2,9
luxe1241,Luxembourgish,Eurasia,Indo-European,49.6839,6.14931,46,False,False,1,3,8
luya1241,Louyi,Africa,Atlantic-Congo,-15.01,22.67,22,False,False,8,2,9
lyel1241,Lyélé,Africa,Atlantic-Congo,12.4305,-2.59229,44,False,True,3,4,5
maas1239,Fulfulde,Africa,Atlantic-Congo,11.1324,-3.64763,37,False,False,7,3,3
maay1238,Maay,Africa,Afro-Asiatic,3.22288,43.6182,31,False,False,7,3,3
maba1273,Mabaan,Africa,Nilotic,9.81455,33.5404,45,False,True,7,3,3
maba1277,MABA,Africa,Maban,12.89147,20.8889,29,False,False,8,2,9
maca1259,Macaguán,South America,Guahiboan,6.34582,-71.2671,22,False,False,6,5,10
maca1260,Maka,South America,Matacoan,-25.0119,-57.3694,32,False,False,6,5,7
mace1250,Macedonian,Eurasia,Indo-European,41.5957,21.7932,32,False,False,1,2,8
mach1266,machame,Africa,Atlantic-Congo,-3.29385,37.0703,43,False,True,7,3,3
mach1267,Matsigenka,South America,Arawakan,-12.1291,-72.5017,27,False,False,6,5,7
mach1268,Manchinere,South America,Arawakan,-10.661655,-70.208108,18,False,False,6,5,7
macu1259,Macushi,South America,Cariban,4.31861,-60.2209,22,False,False,6,5,7
macu1260,Macuna,South America,Tucanoan,-0.14459,-70.0749,22,False,False,10,5,6
mada1282,mada,Africa,Atlantic-Congo,9.02294,8.34119,41,False,True,3,4,5
mada1293,Mada,Africa,Afro-Asiatic,10.8806,14.1142,40,False,True,3,4,5
madh1244,Madhi-Madhi,Australia,Pama-Nyungan,-34.5,143.5,20,False,False,4,6,2
madi1260,Ma'di,Africa,Central Sudanic,3.62499,31.8471,54,False,False,9,4,4
madn1237,Matngele,Australia,Eastern Daly,-13.9479,130.6,22,False,False,4,6,2
mafe1237,Mavea,Papunesia,Austronesian,-15.4316,167.241,23,False,False,8,2,7
maga1260,Magahi,Eurasia,Indo-European,25.0915,85.3335,50,False,False,5,2,8
mait1250,Maithili,Eurasia,Indo-European,26.3817,86.2211,51,False,False,5,2,8
maka1304,Mekaa,Africa,Atlantic-Congo,4.15471,13.0789,55,False,True,7,3,3
maka1311,Makassar,Papunesia,Austronesian,-5.65551,119.838,22,False,False,8,2,9
mako1251,Shimakonde,Africa,Atlantic-Congo,-10.9906,39.5133,28,False,True,8,4,4
maku1278,Makuráp,South America,Tupian,-11.8701,-64.3201,20,False,False,10,5,6
mala1464,Malayalam,Eurasia,Dravidian,9.59208,76.7651,53,False,False,5,3,3
mala1481,Manado Malay,Papunesia,Austronesian,1.48099,124.843,24,False,False,8,2,9
mala1522,Damana,South America,Chibchan,10.9286,-73.4056,27,False,False,1,2,9
malg1242,Malkana,Australia,Pama-Nyungan,-26.211,114.245,26,False,False,4,6,2
mall1246,Mal,Eurasia,Austroasiatic,19.273,101.204,41,False,True,7,3,3
maln1239,Malngin,Australia,Pama-Nyungan,-17.0329,130.379,21,False,False,4,6,2
malo1243,Tamambo; Malo,Papunesia,Austronesian,-15.6835,167.16,21,False,False,8,5,7
malt1254,Maltese,Eurasia,Afro-Asiatic,35.8884,14.4508,55,False,False,1,2,9
maly1234,Malyangapa,Australia,Pama-Nyungan,-29.43,142.0,27,False,False,4,6,2
mama1271,Minyanka,Africa,Atlantic-Congo,12.4871,-5.28245,50,False,True,3,3,5
