,m,i,k,j,u,a,p,w,n,t,l,s,e,ŋ,o,b,ɡ,h,d,r,ɲ,f,t̠ʃ,ɛ,ʔ,ɔ,iː,aː,ʃ,uː,z,d̠ʒ,v,ɾ,eː,oː,t̪,ts,ə,˦,˨,ĩ,ã,n̪,ũ,ɨ,kʰ,x,pʰ,ʈ,ȵ,ɳ,ɪ,ɡb,kp,ʒ,ɣ,c,ʊ,kʷ,ɭ,d̪,tʰ,mb,ɟ,ȶ,ɔː,õ,ɛː,ɻ,˧,ẽ,nd,β,ɓ,ŋɡ,dz,ɗ,ɛ̃,ȴ,ɔ̃,q,kʼ,e̞,o̞,ɖ,l̪,ɑ,ɡʷ,χ,æ,ʂ,tsʰ,t̠ʃʰ,ɯ,tʼ,ɽ,t̠ʃʼ,˦˨,ɬ,n̠d̠ʒ,ð,pʼ
ɔ̃,-0.07680759003339167,0.06716371664539765,0.0221713577203635,0.038536942918058606,-0.08295430128721719,0.04419903315834522,0.028872982345285677,0.058389082615409545,0.026672434655098543,-0.019455655841878215,0.0480355278462531,0.01926348068122181,0.04955510133977663,0.016000571351981893,0.04084192686220773,-0.04720658716237376,0.036954585361580104,-0.0481216372421428,-0.00881423390526966,-0.0013670023991009998,0.021385603422145263,-0.005507108807236654,0.01879017584355031,0.009405036712303024,-0.05158008695464845,-0.045102673637267394,-0.014245386377169387,-0.0029259348373675675,-0.038348211306727234,-0.00802197121011725,0.03582576912685029,-0.047519842721166335,-0.03638132513587763,0.03539304174773085,0.048759743475397646,0.051270405701768856,0.01157507702178199,-0.02730531146309255,-0.0022125603453571644,-0.011602646029031808,-0.014766523708784752,0.045335151466308225,0.025882360901919227,0.026733138286953406,0.04362260304838069,-0.06127690164522858,-0.0071549135597121175,-0.037123518392098584,-0.011299133853269402,0.04841948940339683,0.023735734116933888,0.04126135301793092,0.05760770069841421,-0.07424323863790648,0.07015954886117905,0.0028330612564829694,0.01899690231659596,-0.055415207531296556,0.06534677615952826,0.035756844971989936,0.04684663414977686,-0.06051108046239952,-0.010553188403540097,-0.01941427360707109,-0.03572668779463243,0.05022596555277436,0.03324110641685681,0.017322905608002034,0.01312559742493963,0.05754511963684207,0.06795207537439607,0.02725484072192564,-0.012670330903138249,-0.022277090660403353,0.049212562333168425,-0.010612317910951402,0.009782874965930662,-0.0217364283377942,-0.0640536309832394,-0.08799436199557187,1.0,-0.07863333802829539,-0.07164517668245948,-0.0713321905839796,-0.05814561660747948,0.07201743767956638,-0.062224262930164795,-0.018113062141823087,0.049608627240663235,-0.021582014955985777,-0.005039908639511184,-0.04652723648709943,-0.018135967110787497,-0.0033847887903831857,0.03572430932610205,-0.06448426843025981,-0.005564357406012342,-0.06448426843025981,0.0901804980083898,-0.03978987937389373,-0.03800225437562782,-0.037548034289481544,-0.0529494523128391
q,0.00577661496945752,0.04439523189021835,-0.004705506870316587,-0.004595159050300001,0.02563645681549069,0.04663314492220019,0.06701336925802016,-0.045009976593257665,-0.04610680859650482,0.012156321821895705,0.04483115813917896,-0.047924118064005386,-0.0009024620157368459,-0.017511082444417694,0.01172205575662081,-0.04258922523141031,-0.028371546739108133,-0.029000210668453326,0.038274150204681064,-0.04542271185887869,-0.030342196341089187,0.02292425430769365,-0.03965593485091563,0.01332195876610174,-0.015143917671218251,-0.00600581336917869,0.03416385477474462,0.016539299067441483,-0.03876694876379928,0.014941725599884116,0.006575405060352483,0.006451182620736903,-0.013237139094162817,-0.0014648440627816636,0.01931625094859307,0.017502729741833208,-0.011079005824686693,0.02381676085242856,0.062396633487380226,-0.008194119320112193,-0.007244989573998346,0.023424524277423007,0.02557398369155409,-0.008819379916164879,0.03431735159104359,-0.015607613413047127,-0.05291382225310998,-0.05197192931872892,-0.05338889046492022,0.05459254739462978,0.029157846432378783,0.04199827450238258,0.013693028205406918,0.03727011885871895,0.037710356263699535,-0.028344880509153084,-0.02729889338482522,-0.00013365023428430986,0.004968506078043028,0.07690404469887915,0.057543970225152036,0.052372168931775445,0.06787631140541882,-0.04199784559038799,-0.026003333250731446,0.05560101824204255,-0.03061903356787549,-0.07848569634341601,-0.03526654710143857,0.06301984783945246,0.08028071478586436,0.07217529113004398,-0.04707473139198953,-0.04053995575875281,-0.07308958277571122,-0.05092254808879563,-0.0028081427332113016,-0.06055951063437087,-0.0702272302228437,-0.08605587532173896,-0.07863333802829539,1.0,0.007951353077942185,0.0354047208307715,0.03600766588222378,-0.02213617774879044,-0.006507729241368228,0.05379035469945991,0.03308858394848277,0.04304489081626105,0.06977785203708402,-0.1030486040401821,0.10030985904827427,-0.0738260744080937,-0.019736299425874897,0.003897176764544889,-0.03274318248016741,-0.018616778915940983,-0.06276179005414857,-0.061635992772882946,-0.012467163491258194,-0.004071216711779965,0.018545852567479502
kʼ,-0.03340293815852294,-0.08893919411988462,0.02415399789860696,0.05133094566800434,-0.0783012824921823,-0.0575572177802061,0.009078968483215087,0.019773829871031327,-0.04344436332710031,-0.05243755311663199,0.0048841183428390755,-0.017026768809358068,0.04360653126923987,0.042149768419435796,-0.0451775209952514,0.032992740227741256,0.010233655268047842,-0.025805564823056244,-0.007308651127689166,0.0519293756853307,-0.023608989101764365,-0.02332970860430118,0.01327986581371517,0.016043177516858444,0.008651995546111376,-0.010688653110676733,0.004161439060791043,0.004337701026996007,0.015096779638950064,-0.015986702551042276,-0.033749098868931765,0.028340535613403633,0.009008924033512769,-0.023609901711300934,0.004799367627807875,0.015326335411415311,0.045212447957500915,-0.020112040954097764,-0.03155757252456666,0.048425176407638916,0.045271253598194006,-0.04689077854824449,-0.06428928401861551,-0.057735364479780324,-0.04736980262902236,-0.032607221515644075,-0.06604268429682815,0.010247008232988585,0.004166759379433141,0.0279209701392505,0.03074788478784846,0.03368045714561155,-0.029964383875292353,0.04898217296104652,0.04943660959264559,-0.022046662655777087,0.02048317889773825,-0.050085373223346705,-0.02956364425210866,-0.03496035379434928,0.043773742514199396,0.017290805608041877,-0.00032061802090165573,-0.0731206962240496,-0.05703754298604981,0.05717976316014119,-0.05641344408272803,-0.06148838624148434,-0.01800507838252601,0.05921268939855084,-0.059956691165997694,-0.058405895359654125,-0.07923780384087592,-0.039545030062197055,0.033596160480891965,-0.07228078585053553,0.015368875924038655,0.03115538808152404,-0.05719055934767823,-0.08549647239793669,-0.07164517668245948,0.007951353077942185,1.0,-0.049672064750688874,-0.055906467354688516,-0.08096761552123471,-0.032496311777560655,0.006447757525259344,-0.06375690601386515,0.04502561296069029,-0.0011615549740074732,-6.684279122980384e-05,-0.05910239600539255,0.0872086853950357,-0.04871584293825862,-0.11109206225715855,-0.04717095057819413,-0.09599957755518083,-0.054717192929182985,0.062488966375715285,-0.043154761349117755,-0.019069251474641825,0.0333775356197144
e̞,-0.0338206383916783,-0.02352056440394752,-0.053520360234822505,-0.06941884155104128,-0.010772601772724632,0.0667694110180902,-0.035359751685172025,0.02440032207698719,0.05675005577928189,0.04136395523251749,0.05410269006067904,0.01250825804330471,-0.003947227822634696,-0.025197141176593187,0.019449480757105495,0.024551251076118483,0.022696334695175634,0.04669542026414727,0.0017048838412450688,-0.026539112579866752,0.01305111004473289,-0.01486184771510822,0.0401797233372544,0.025061199533049958,-0.029490665913421574,-0.04936229300117897,0.0022332377617705016,-0.016162798749127256,0.050521031770898076,0.015389853958088113,0.04881415591611499,-0.006284275794805077,-0.04598980462609384,0.013618037103577063,0.002108565245960348,0.00015300318795291907,0.01663577763914345,-0.022930709001249296,0.011204907187009486,-0.013982194017591812,-0.013055978277775392,-0.01030728436454478,-0.017997585494594504,0.030295953846693754,-0.005137208287495051,0.009796302436967289,-0.06489411475201462,-0.054172509146047286,-0.070349458047251,-0.05749444081276265,0.03155004009467093,-0.06598851472745851,0.0008226666329048328,0.05488790125713496,0.05534950412914414,-0.0055217965836847184,-0.024876372379934245,-0.04440202207326915,0.0019009172389195096,0.017749239393656937,-0.06439641542239322,-0.06145380202950291,-0.009728869419287129,-0.008172758202897226,-0.04042896470139365,0.057976650871063504,0.06337075007986435,0.06388509101350646,0.06981388125673356,0.06544053970719138,-0.05949564494488472,0.06364737947664267,-0.045620497123838574,0.011063333703803383,-0.060698085289455944,-0.01599372462272515,-0.0010448698058897175,-0.06550298091063098,-0.07540409881574503,-0.0852158136494027,-0.0713321905839796,0.0354047208307715,-0.049672064750688874,1.0,-0.004996319602292646,0.019059861086064982,-0.025355196852783663,0.00693264431285801,-0.02785848581808994,0.04644373772139894,0.04997330577638603,0.06601075682409135,0.014961008248514611,0.044841185802522956,0.033568192760195764,0.0666314796554964,-0.0014745170863220496,-0.10074012018060645,-0.0695805138281405,-0.013504229550188417,-0.04286984688321181,0.01293017261608999,-0.10668483255232854
o̞,-0.043936373021742026,-0.024026793428084427,-0.060142584154345174,0.07409176937094934,-0.02282101983988971,0.03375550576771481,-0.041018528191081885,0.0093724521859945,0.05609649304361932,-0.04653168877685686,0.03404429264114642,0.00010848948984153957,-0.02347707206229388,-0.04840587946173827,-0.03601108080530221,0.016062619401866915,0.007145229442218454,0.031204990206276737,0.017350688477188566,-0.024976952186781715,-0.003083596876492337,0.0007373699714559643,-0.0485437803999556,-0.03551451696177501,-0.017352700142029498,0.021418715267597668,0.01083948454937204,-0.02238942524371017,-0.04126652594988564,0.02037224510724743,0.046213684971094106,0.0066770738490824775,-0.04110362013481494,0.010613967371318754,-0.009391195278625152,-0.007249741396087242,-0.03249188569064535,-0.022061528412415866,-0.017260367424164483,-0.013105221815674533,-0.016432331634189248,-0.005006896510284073,-0.017240094384798392,-0.014946818753402499,-0.004357625199678236,-0.007974416023153774,0.052438085439881564,-0.06755831097641894,0.048763760994396645,0.04391788336569183,0.03235704455602298,0.05031189481618277,-0.03377093402081921,0.06082739651353664,0.06129621090671121,0.010494138783730109,-0.029398375217432236,-0.04384648189755675,-0.04384648189755675,0.028812064763606187,0.060898800145616674,0.029251130742493078,-0.0037533476708986103,-0.002162905851536506,-0.03450986896454982,0.05877864627660348,0.06418792241523276,0.06470230028522782,-0.07653792170858854,0.07715027757262752,-0.08089269864757213,0.06996283876636965,-0.045131317633390934,0.02845714028459347,-0.06025852962920834,-0.009824620305800667,-0.01185072736152003,-0.07123595087773696,-0.0564380553208713,-0.08493450772123627,-0.05814561660747948,0.03600766588222378,-0.055906467354688516,-0.004996319602292646,1.0,-0.040418468471095835,-0.03170853325242837,0.028353741400720393,-0.027468689079232174,0.07558663653648492,0.07960956616324114,0.05932678552377022,0.0008200620704622668,0.052748605888665874,0.04904440667007885,0.06724442028986267,-0.04658494794274378,-0.10818672369215433,-0.06935082158926507,-0.01312795889631804,-0.034682849097428026,0.005436763435872671,-0.10658025383442139
ɖ,0.04291389732291481,-0.03245638852260392,0.021428625776533896,0.026423843485191164,0.010312740739865245,-0.07168567829403556,0.015261739144951202,-0.040731760490121734,-0.005927413610839628,0.058279501652565076,-0.026946939472543698,0.023201705036226365,-0.005966248283572484,0.04339457769416125,-0.0006776535397294356,-0.019964382448335226,0.020843826489955954,0.02462169684403302,-0.0429303850626328,-0.022654761962668073,-0.015143216049972291,-0.024792581498982523,0.04509524102264239,0.039357965772195226,0.01530639961714503,0.05259861598327735,-0.02785746606252819,0.024250394779778767,0.0550981244974114,-0.023020989504003966,-0.018035039582460246,0.02881652227311077,0.04082969408477608,0.012689269555877805,-0.00015929818405006934,-0.014774905486026476,-0.05277053085597751,0.059902880828379634,-0.05403439627794175,-0.03317111843916549,-0.02802264558500761,0.059971553873911884,0.03955284681860893,-0.06963794432544718,-0.049919465911960406,-0.05316614707323802,0.05844968596796879,0.05166060877326403,0.0690208366868735,0.014628489047750794,0.0339858847676231,0.06594907039864875,-0.0280761946156863,0.005629708807853736,0.011145856440172788,0.006795609512271657,0.038966744389357336,0.055856305779643435,-0.027771969836307666,0.0673274728587281,-0.021880385528158804,0.05070201673861824,0.013685503101812907,-0.04968118791807735,-0.07200645216131789,0.06039826197701121,0.0053575675904108215,0.04391465513367443,0.01710050981315185,0.06790871023824768,-0.019627917235852006,0.037695450943007094,-0.0664835161375838,-0.054371450990966116,-0.025559926943829837,-0.04810259632462779,-0.051519028580160546,-0.03374081853202889,0.050556125349833336,-0.08436992673719336,0.07201743767956638,-0.02213617774879044,-0.08096761552123471,0.019059861086064982,-0.040418468471095835,1.0,-0.030913223198300574,0.07156198722829392,-0.05475346638855223,0.005137303631201971,0.05905189737376784,0.0008517706401090604,-0.1094728075073502,0.0613187920343718,-0.009942099912952963,-0.06888982927709958,-0.09358102152385556,-0.06888982927709958,0.015060224361870765,-0.043630653228216826,-0.026116392366602806,0.014261524833665341,-0.06553553877666066
l̪,0.03198945053264968,-0.005112098822862872,-0.017296509926710724,0.07069064283098192,0.02490726930455878,0.018172992829494576,-0.037409763115904195,0.03284015561669172,0.008999909186522504,0.005102866302960666,0.049495830980408245,0.023075743205301084,0.04810759055084198,-0.00020474273421846654,-0.05458601765947987,-0.05163349693485394,-0.021433800731012715,0.046205876035896654,-0.03427523898884485,0.017496612913498386,-0.0429416086212878,0.018928551969288606,-0.020527400448424854,0.006519871405497854,0.007361850823064677,-0.010143352754912042,0.01978487450604545,0.03467044531350316,0.03946714052127448,0.025145390045856714,-0.023483806721483338,0.03905428175562101,0.0553063599924218,0.039104969792848145,0.043831074614971835,0.04192846670079823,0.027473695128931115,-0.002488205409170773,-0.0066713257697428256,0.05377764160162427,0.054835933146649536,0.04726887624238911,0.04947774249601984,0.007068997160040762,0.05377621244856709,0.054968797803001006,-0.05465498925227027,-0.019868627616372102,-0.06030258836476944,0.014417311741898711,0.021172636671408458,0.07504059508728324,-0.024299420064731125,-0.06350212200493768,-0.058015949831551214,-0.03134095109303804,-0.04083317186657592,-0.07146865018620555,-0.029351985919398974,0.007889191418907569,0.06511958210576745,-0.025219225698471136,0.06701585902050791,0.08004090457770162,-0.06363833386070451,-0.014682042926869579,-0.06306074415376256,-0.057241902098404074,-0.0458651723792006,0.0646148937562307,-0.03342878396274662,-0.07108620459430308,0.07234705689233623,-0.074827369762903,-0.08000196455886162,-0.0742837844616312,-0.08344059040280712,-0.07498947644943195,-0.06009630929866278,0.0585238711025266,-0.062224262930164795,-0.006507729241368228,-0.032496311777560655,-0.025355196852783663,-0.03170853325242837,-0.030913223198300574,1.0,-0.024685347712646667,-0.03180561767854263,-0.007030373467210476,0.025146261993356567,-0.010919623483278056,-0.055695567012699634,-0.017910883125911967,-0.015506540983124303,-0.059984135446384215,0.04068216874840202,-0.021266326140697206,-0.059984135446384215,-0.05801529096414889,-0.06473524251365609,-0.023947298857251928,-0.03204383743919416
ɑ,0.03976424627389328,-0.025401677435446513,-0.042476404303647325,-0.03004542253160077,-0.0046228750866507155,-0.0030706310859773722,-0.01106640879072812,0.046596730366966516,-0.009438863424932378,0.05613008155767473,0.030549691562367903,-0.0497588716001446,0.027346633207261144,0.0017944896652350023,0.020319424649707797,-0.015716680159539812,-0.013664621984918374,0.015095484970862603,0.03271151893240609,0.04674087430729018,0.023068639316520704,0.03830600039734915,-0.010923597554669307,0.054567025157897034,-0.03266815105929397,0.04495307823033684,0.02235028553479936,0.006268929740778356,0.03365488695479828,0.02290646851738826,-0.029663394623085777,0.008760218844572126,0.054844745935490456,-0.004955225710688129,0.03285452081484724,0.03947215237265719,0.026612419312984414,-0.05561644890089897,-0.05952860826916027,-0.03809743929892526,-0.04175956873492454,-0.02353493372348922,-0.0663233974947575,0.008274908609328762,-0.03424764864358879,-0.023594192434119192,-0.01927982581759454,-0.06198106439514101,-1.8255967215737956e-05,-0.01112651088488302,0.046892672439163896,-0.05093218783386465,0.05130649731658262,-0.058190387729327296,-0.06327915162877393,-0.06337199872176572,0.0677861662799059,0.025750311115398626,0.04746419485386304,-0.011902368371717528,-0.06600080348928042,-0.04677411325208584,0.06397976358643083,-0.013487797563147616,0.031892098064852714,0.07327344799775887,0.05552921043022849,-0.0010060884899108066,0.07932726085876245,0.08104189730060714,-0.010586058032327211,-0.0029323920286144756,-0.01307043991088075,-0.05895554439216834,-0.05838202184821195,-0.011212513060795556,0.07618188108741768,-0.04588011681621304,-0.010552198341759772,-0.08004619050454034,-0.018113062141823087,0.05379035469945991,0.006447757525259344,0.00693264431285801,0.028353741400720393,0.07156198722829392,-0.024685347712646667,1.0,-0.013185775018557258,0.11022282990011356,-0.07723941860432523,0.10883292842389526,0.09344298481521343,0.03251498339773462,-0.10673484157699459,0.006502182213186856,0.006502182213186856,-0.01745168092884689,-0.03342092302353605,0.05900967665867569,-0.012592121293226824,0.004611672981337115,0.029657431069663807
ɡʷ,-0.07244950034387489,-0.025401677435446513,0.0009756165394121816,0.012267066004026349,0.013404680806811575,0.006335473026965279,0.07047163513961151,0.051034073998777636,0.01455525668330694,-0.06066185189205215,0.014496533185233742,-0.006388820233854412,0.0311803063073127,-0.05180093500311707,0.01651957349486385,-0.04638608342269837,-0.021486557153428173,-0.05168238750347394,-0.023338319585638503,0.020971473791558167,0.03050418355481859,-0.04083392924410259,-0.022705105632710096,-0.0563597816312571,0.00943074329600163,-0.04745340612250599,0.05359893550208572,0.05306546873197458,0.0019763234266326176,-0.04386706051296844,-0.03419204344438801,0.00407783373907775,0.00407783373907775,-0.04750680876695241,-0.032685850740990306,-0.03956901655025881,-0.06566873965849349,0.05974099722814812,0.03830614308919738,0.05065162455142487,0.05614410555764891,0.01906286128952491,0.015588832744494286,0.06708698144242331,0.03886178574010893,0.0253019625531602,-0.03826303893030301,0.007423991310141918,-0.039159049677757914,0.03969532804490631,0.046892672439163896,0.055078056299610954,0.0035550267601738173,-0.06417883656809355,-0.05854468155133468,-0.025703916128698694,-0.057155769398841955,0.009464898311550318,0.02032184018078252,-0.04164329891263387,0.05986561620610067,-0.007303836143645963,-0.031816375593899826,-0.0028101750624416567,0.026219611111352674,0.07327344799775887,0.02137992303611341,-0.012408424708899949,0.010797073750180264,-0.0743529254690759,-0.034263312143573296,-0.008733196623400928,-0.0020727977837304724,0.04678540087536758,-0.00011380511081522798,-0.041387125299804574,-0.03247927954899168,-0.04021881705482942,0.061366201290461726,-0.08004619050454034,0.049608627240663235,0.03308858394848277,-0.06375690601386515,-0.02785848581808994,-0.027468689079232174,-0.05475346638855223,-0.03180561767854263,-0.013185775018557258,1.0,0.10271124587685496,0.03827558023218517,-0.05276147946726402,-0.014286620445559426,0.009347791559663064,-0.03502892064757658,-0.09823725858433324,-0.03342092302353605,-0.07428339544229949,0.09433301373397725,-0.06460101637264089,0.11210655559115533,-0.020434085106989578,0.07140036121687496
χ,-0.013952747668736542,0.0747082947768185,0.060943286913510725,0.020462828573016092,0.07757670348892833,0.037433224590282976,0.07161486800154944,-0.07183654396539702,-0.05997253988594291,0.04942219386557822,0.0021398148384981306,-0.055867586573941266,0.026480676601465903,-0.019306347308158906,0.03055456663459673,0.03971648028917219,0.02751791452602906,-0.042381746571457296,-0.014284368414365674,-0.0038737268948303314,0.039122346442835236,-0.0416671318959474,-0.024468201967172098,-0.019889429584927794,-0.05143018257714027,-0.026505218481554797,0.040410489191346065,-0.024674217120586452,0.05520113052024611,0.03654247876069649,-0.030251697880803216,-0.056618347047217105,0.05104377507687217,-0.04976299755887566,0.009497387867712148,0.01604635079862978,-0.010630208083512636,-0.018233445409078935,-0.05388703350628376,0.06436835626669093,0.0653952835086988,-0.051713746054300125,-0.06669607489808851,-0.00040847347455709514,-0.04401536853349531,-0.04820065410021261,-0.02877877458868938,-0.047447890668128385,-0.009441642219734061,0.07716774257698152,0.05338851612719187,0.07786638910612974,-0.0019283522830357582,-0.04883325871296635,-0.054042000956874066,0.022935379132584414,0.06345206852464605,-0.018512191555483004,-0.0018504534506721603,-0.08002224802429009,0.07192648587499721,0.07693976581680663,-0.06870913579831375,-0.0321783279199811,0.002643076914107026,0.0797808605398989,0.003395898166072911,-0.07205361136217621,0.021682324694536622,0.08768624215717996,-0.06491109409104928,-0.0754566030397893,-0.026651547914574795,-0.019635494308190088,-0.04909950241186046,-0.02496974864342088,0.051762260566275614,-0.042801366461015705,-0.013439717003371904,-0.07796939149754528,-0.021582014955985777,0.04304489081626105,0.04502561296069029,0.04644373772139894,0.07558663653648492,0.005137303631201971,-0.007030373467210476,0.11022282990011356,0.10271124587685496,1.0,0.06598289970912152,0.08319974093760339,-0.11454617316422523,-0.043342102537292586,0.015700550210965596,-0.01560994724739173,-0.03915626498083111,0.008897444679249255,-0.006479742411976461,-0.04624107266959003,-0.03533472031039559,0.007768217239532509,0.04092935884618771
æ,-0.01597413463989781,-0.008021442921761336,-0.0581847242264681,-0.02016797470800337,-0.006386235628952211,-0.048613530431407655,-0.02665433564260855,0.06470689800577652,0.07497033972360999,0.03154300796023268,-0.0541833553489066,0.006875419529881585,-0.03252407964222185,-0.027267040052508004,-0.01629122420777518,0.040729995341817496,0.03475670417068635,0.05209582849936296,-0.009297616305203373,-0.014135101359527369,-0.02211661237667536,-0.0575916637703174,0.002765353499397499,0.006880143668861312,-0.0008676441328835744,0.012076420164346735,0.03210576742788144,-0.038649995306271556,0.014621912144762978,0.023336311912496997,0.017988328767886707,-0.020899314731724992,0.04450371813917661,-0.02299336746808712,0.023969906817624353,0.016919424801135747,0.030933412421194573,0.03307331173890428,0.0521037108131857,0.06584942454134475,0.057550044110253495,-0.008647553559940483,-0.01828886592978264,0.049420727777729115,-0.02520889549753148,0.04689404467694919,-0.04530378184130559,-0.07467362232581444,-0.046720507828556274,-0.012060348425482346,-0.0564935740692603,-0.038208073366667816,0.02949241932540678,-0.07376427831562223,-0.07352566353132535,0.03896092530717159,0.05141955802408162,0.0018434066647726628,0.03009166654185234,0.002194564046665274,-0.06545052707097243,0.07611506902118605,0.039904522440186656,-0.017412394825956117,0.006202046521055731,-0.07005239366024187,0.04249311669528155,-0.004537351837997044,0.04931276988474176,-0.07502536071589093,-0.032656117414227956,-0.0008989148067342888,-0.03589088034258458,0.026180544650984905,-0.04046770313996536,-0.02205842327253025,0.04344086187245877,-0.03385426226426578,-0.017536407235715378,-0.0764604394068521,-0.005039908639511184,0.06977785203708402,-0.0011615549740074732,0.04997330577638603,0.07960956616324114,0.05905189737376784,0.025146261993356567,-0.07723941860432523,0.03827558023218517,0.06598289970912152,1.0,0.06303749908949065,0.04702049791962474,0.05572005434415039,0.0510807539489569,0.004048046216905022,0.012357997696136465,-0.00426190526232642,-0.03750171117925219,0.007289588873266895,-0.02506525219322617,0.06225071295318628,0.036184474713391535
ʂ,0.03665475742255296,-0.03341705483748153,0.02472011868964727,-0.015279266264356932,-0.03293790727178761,-0.08697625051719853,0.0669402098562857,-0.06362764899385911,-0.047596114234905854,0.06410482660788105,-0.027634600019822635,0.05387972209538427,-0.0235689381944907,0.046363070807299435,-0.003440824950931752,0.034022169569924245,0.02766134600219745,-0.0013066122998822381,0.05643438960519292,-0.006766323940932371,0.012198194389180291,-0.030853246489345267,0.03750279386874179,0.05026227259610751,-0.04612150334103967,0.023540743069744408,-0.001149558106234435,-0.023944881254771476,-0.04848705735701781,0.0014605312478334596,0.020570399202179283,-0.0582851516615397,0.0031882890051666227,-0.05268926709547335,0.035398248685917885,0.01911997958258183,0.060863982344421266,-0.06293708472299607,0.04061686466411131,0.02622973947160522,0.031833355259784,-0.04160044982239528,-0.036835759484962954,0.051531968689255456,-0.03385209646597023,-0.05925479369776707,0.0124915511038536,0.014122271809945556,0.017105642903327088,-0.04267834552939664,0.06023631970058684,0.05145237094403846,0.014566568027937942,0.07952873489310358,0.07998338334212264,0.0012752012249941012,0.07595012549889081,0.026115250441648027,0.0033572268289022897,-0.04757357530201654,0.05541725325407688,-0.03881479172975069,0.08295592693524724,-0.02206520468396031,0.013606329782828422,0.08666036480373296,-0.05124179232289563,-0.039015299048767944,-0.05068938471002323,-0.08616989915416641,-0.06162960897869538,-0.05424830135587664,-0.022535164636683522,0.04618866542579402,-0.06412589634878381,-0.014688181395744458,-0.06882169574590825,-0.07322965684518559,-0.043885758780497074,-0.07585055783031616,-0.04652723648709943,-0.1030486040401821,-6.684279122980384e-05,0.06601075682409135,0.05932678552377022,0.0008517706401090604,-0.010919623483278056,0.10883292842389526,-0.05276147946726402,0.08319974093760339,0.06303749908949065,1.0,-0.05746308486034513,0.09755633124946896,0.0688810578601438,0.005014989696637787,0.12217499438864202,0.005014989696637787,-0.06193358441307892,0.008254699388512624,-0.015632143741769244,0.054832502087899394,0.002332271282706193
tsʰ,0.025962967589915526,-0.02529423185643151,-0.0663628150018639,0.010061955832625296,-0.03293790727178761,-0.08697625051719853,-0.001988323065038189,-0.0583568341541059,0.04293635479932066,-0.04478731048437239,-0.049160824545616204,0.028599626912325076,0.03670136442758517,0.009780055980031665,0.03638489363006555,0.014223217659313645,0.0508891909600499,-0.017213196820187748,-0.017280462428718956,0.004808771102675208,0.043370561965053823,-0.03866528562837428,0.005817265055547406,-0.03405621274035322,0.03811383705353062,-0.03716765172661119,0.00691959814914018,-0.007595944445740183,-0.03212671671368229,-0.010889660443690925,0.0030836082295486967,-0.0055936310900771375,-0.0582851516615397,-0.0343254957723272,0.012500927300496565,0.0007106541083791476,-0.012826392161885967,-0.049594014300381434,0.045252948251454275,-0.06320937216927815,0.06465800102995932,0.008006399593174717,-0.0014853128824581835,-0.040030549439067795,0.012122900565205983,-0.03302818866524187,0.0676578582412342,-0.016793284989291394,0.041903084964526084,0.03164584804560703,0.06023631970058684,-0.0755744769746295,-0.035481093070156206,0.07391299868050645,0.07435963246476518,-0.0557874617210834,0.06462112405348455,0.0033572268289022897,-0.025090302687029883,-0.0247818316082279,-0.0758302713938523,-0.08531134378256518,-0.05496739406794357,0.037387352760687574,-0.004229437450565943,0.08666036480373296,-0.015450392763312634,-0.02706466690770389,0.0031797769006287635,-0.07415800289795461,-0.04354952236118129,0.006549135680787745,0.0325758074218592,0.0030898078072143513,-0.039407038872264134,0.016210390449905136,-0.056989355846007304,-0.03288164875222716,0.01093365058021569,-0.07585055783031616,-0.018135967110787497,0.10030985904827427,-0.05910239600539255,0.014961008248514611,0.0008200620704622668,-0.1094728075073502,-0.055695567012699634,0.09344298481521343,-0.014286620445559426,-0.11454617316422523,0.04702049791962474,-0.05746308486034513,1.0,-0.001472941405169655,0.052395666097751266,-0.09639240932249192,-0.02009072559450598,-0.054549550503918985,-0.04519644088564974,-0.1041604434290944,0.045358843316281254,-0.032667882587422606,0.09858269442556039
