,m,i,k,j,u,a,p,w,n,t,l,s,e,ŋ,o,b,ɡ,h,d,r,ɲ,f,t̠ʃ,ɛ,ʔ,ɔ,iː,aː,ʃ,uː,z,d̠ʒ,v,ɾ,eː,oː,t̪,ts,ə,˦,˨,ĩ,ã,n̪,ũ,ɨ,kʰ,x,pʰ,ʈ,ȵ,ɳ,ɪ,ɡb,kp,ʒ,ɣ,c,ʊ,kʷ,ɭ,d̪,tʰ,mb,ɟ,ȶ,ɔː,õ,ɛː,ɻ,˧,ẽ,nd,β,ɓ,ŋɡ,dz,ɗ,ɛ̃,ȴ,ɔ̃,q,kʼ,e̞,o̞,ɖ,l̪,ɑ,ɡʷ,χ,æ,ʂ,tsʰ,t̠ʃʰ,ɯ,tʼ,ɽ,t̠ʃʼ,˦˨,ɬ,n̠d̠ʒ,ð,pʼ
l,0.7093735280263778,0.6722846441947565,0.6537186167693037,0.676144578313253,0.6698702546852475,0.6445610687022901,0.6360097323600973,0.6536945812807882,0.7627659574468085,0.6476190476190476,1.0,0.6229773462783171,0.5517241379310345,0.5947569634079738,0.5334040296924708,0.5361542581681843,0.5066298342541437,0.432661717921527,0.48088064889918886,0.5607361963190184,0.4268221574344023,0.4258064516129032,0.3134743875278396,0.36262448740480374,0.2849193099610462,0.3663307646710136,0.3362521891418564,0.32762691853600945,0.2818026240730177,0.32599643069601425,0.3261538461538461,0.2513464991023339,0.2765567765567766,0.1786529680365297,0.23929008567931456,0.2350061199510404,0.2114114114114114,0.21818181818181817,0.22364411943936624,0.25141065830721004,0.2487468671679198,0.1354534746760895,0.13151658767772512,0.13679808841099164,0.137125748502994,0.1004062681369704,0.17181705809641531,0.15304878048780488,0.168944099378882,0.21322099805573558,0.14347826086956522,0.19556714471968709,0.15031446540880503,0.16273133375877472,0.15766052129688493,0.14258793969849246,0.12585244885306882,0.14457070707070707,0.14746835443037976,0.10555216595485052,0.17903645833333334,0.119477286869944,0.13804071246819338,0.13621896880967538,0.13333333333333333,0.11856963613550815,0.14002557544757033,0.09191176470588236,0.1380191693290735,0.15971316818774445,0.13837283792440744,0.0931523750771129,0.13478818998716302,0.07621951219512195,0.13449163449163448,0.12221514958625079,0.11577608142493638,0.11600777705767984,0.09033078880407125,0.11299804049640758,0.08626198083067092,0.08248081841432225,0.07433290978398983,0.04256631708821715,0.03874538745387454,0.08768536428110896,0.05786163522012579,0.07042253521126761,0.06768837803320563,0.06253988513082323,0.0512982900569981,0.054707379134860054,0.07175177763413057,0.05878594249201278,0.04755865567533291,0.06459948320413436,0.06391220142027114,0.05641025641025641,0.06666666666666667,0.06416072585871678,0.06294613887086307,0.04400510204081633,0.04734484964811261
s,0.6686831084225221,0.6452214452214452,0.6529242569511026,0.6271909047844624,0.6234626300851467,0.6163342830009497,0.6135148274185708,0.594035594035594,0.6974571873378308,0.6466487935656836,0.6229773462783171,1.0,0.6136618141097424,0.43134328358208956,0.6261415525114156,0.6588373458602467,0.5976190476190476,0.5827380952380953,0.5814977973568282,0.3794815223386652,0.47484662576687114,0.4971786833855799,0.41998773758430413,0.40578817733990147,0.34400948991696323,0.3997524752475248,0.3111500291885581,0.2840512223515716,0.3757802746566791,0.2866391995291348,0.4146014735432016,0.3019707565162111,0.3161953727506427,0.25590062111801243,0.26807421625079975,0.27009646302250806,0.12864493996569468,0.2957839262187088,0.2327478042659975,0.27647058823529413,0.27284595300261094,0.2098844672657253,0.20373952288845906,0.05802047781569966,0.20051746442432083,0.16908517350157728,0.19702842377260982,0.19072164948453607,0.19106217616580312,0.07272727272727272,0.0,0.03526011560693642,0.1574854180168503,0.186,0.18454363757495004,0.16230366492146597,0.137997432605905,0.14414996767937943,0.15384615384615385,0.14129032258064517,0.027309703660662404,0.12276214833759591,0.1593625498007968,0.14983498349834984,0.13485342019543975,0.0,0.14700065919578115,0.1410761154855643,0.14191852825229961,0.006376811594202898,0.14910536779324055,0.1382488479262673,0.1492338441039307,0.10455420141116101,0.14285714285714285,0.13681427627230666,0.14066666666666666,0.11858760826115923,0.1073558648111332,0.0,0.10246174318030606,0.08624094799210007,0.0913907284768212,0.05441741357234315,0.05175718849840256,0.09746328437917223,0.013605442176870748,0.07738095238095238,0.08527648234510327,0.07346128391793515,0.0610236220472441,0.06812169312169312,0.08534946236559139,0.06958250497017893,0.06064601186552406,0.07862903225806452,0.051769331585845346,0.06857523302263649,0.07429718875502007,0.07171581769436998,0.06760374832663989,0.03911342894393742,0.06054557551563539
e,0.62430426716141,0.6642512077294686,0.6259062348960851,0.6002865329512894,0.6484490398818316,0.6282491417361452,0.5772793759141882,0.5982187036120732,0.6031187122736419,0.5655136268343816,0.5517241379310345,0.6136618141097424,1.0,0.48405951115834217,0.8581989247311828,0.5653912050256996,0.5151515151515151,0.4722698684962836,0.4883578431372549,0.3717366628830874,0.47021546261089986,0.41090018371096143,0.34134615384615385,0.3466013472137171,0.301909307875895,0.38903061224489793,0.2702702702702703,0.26686567164179104,0.2725090036014406,0.25642558278541544,0.31432274789371356,0.26627981947130885,0.26955397543632836,0.22580645161290322,0.3026767330130405,0.2759784075573549,0.16379310344827586,0.20242656449553,0.23102094240837695,0.2845360824742268,0.28512396694214875,0.22433718558803534,0.21956224350205197,0.10379117464263518,0.208731241473397,0.1738553417385534,0.16611733684904417,0.13440514469453377,0.16379310344827586,0.10793650793650794,0.06658369632856254,0.08037974683544304,0.13089700996677742,0.19198312236286919,0.1937984496124031,0.125,0.12901069518716576,0.1547945205479452,0.1285140562248996,0.12034574468085106,0.06582278481012659,0.12972972972972974,0.12754409769335143,0.13873626373626374,0.14030261348005502,0.04810126582278481,0.13424657534246576,0.1687853107344633,0.12287847929395791,0.04424778761061947,0.15465360391882435,0.17416131334760884,0.13250517598343686,0.10975609756097561,0.1361111111111111,0.12827586206896552,0.10982264665757162,0.10917941585535466,0.10669456066945607,0.024025974025974027,0.11009174311926606,0.051712558764271326,0.05962059620596206,0.009038089089735314,0.005148005148005148,0.09243697478991597,0.035286284953395475,0.06994459833795014,0.07068607068607069,0.04483695652173913,0.05360824742268041,0.05440771349862259,0.06541405706332637,0.052269601100412656,0.059027777777777776,0.05259515570934256,0.05332409972299169,0.04249485949280329,0.07719546742209632,0.045548654244306416,0.0685997171145686,0.04498269896193772,0.037800687285223365
ŋ,0.6565608716248224,0.624940954180444,0.6033412887828162,0.6187711659409773,0.6291423001949318,0.6076624636275461,0.5903495814869523,0.6084788029925187,0.5830845771144278,0.5106382978723404,0.5947569634079738,0.43134328358208956,0.48405951115834217,1.0,0.4634146341463415,0.4354669464847849,0.4242590559824369,0.3295395757889291,0.3702656868287168,0.4743276283618582,0.4167686658506732,0.34365867913500875,0.24622271964185785,0.35181762168823166,0.2569284064665127,0.35727670206121176,0.32331288343558284,0.323125,0.18090452261306533,0.31886792452830187,0.2411042944785276,0.22208359326263255,0.23830594184576487,0.14446417998815866,0.2119078104993598,0.20127388535031848,0.25249169435215946,0.1599752933909821,0.22135416666666666,0.22631578947368422,0.22273324572930356,0.1302706104468219,0.1281725888324873,0.21384509938313914,0.12476129853596435,0.11504424778761062,0.149185667752443,0.11611675126903553,0.1498028909329829,0.2184873949579832,0.2259684361549498,0.20538243626062322,0.14353099730458221,0.14576271186440679,0.14586160108548168,0.09120310478654592,0.13630229419703105,0.1388888888888889,0.13427800269905532,0.10019646365422397,0.18993621545003544,0.11804158283031523,0.10614152202937249,0.1275579809004093,0.12067796610169491,0.18436154949784792,0.14256055363321798,0.08839050131926121,0.13411279229711143,0.1781115879828326,0.12825788751714678,0.08970099667774087,0.12054794520547946,0.09818426361802286,0.10876954452753229,0.11331058020477816,0.0989159891598916,0.08680792891319207,0.08281998631074607,0.12769010043041606,0.07988980716253444,0.048354600402955,0.01762402088772846,0.04563758389261745,0.04077540106951872,0.0798611111111111,0.09154929577464789,0.06500691562932227,0.0547945205479452,0.036511156186612576,0.05452035886818495,0.045205479452054796,0.06045865184155664,0.040955631399317405,0.056289089645587216,0.013368983957219251,0.06311360448807854,0.014046822742474917,0.06460674157303371,0.03566529492455418,0.06056338028169014,0.059113300492610835,0.00871313672922252
o,0.6097447795823666,0.6435452793834296,0.6138565891472868,0.5830152671755725,0.625,0.6112745098039216,0.5680705190989226,0.5725528775209051,0.592929292929293,0.5506561679790026,0.5334040296924708,0.6261415525114156,0.8581989247311828,0.4634146341463415,1.0,0.5644136337377239,0.5189349112426036,0.4822157434402332,0.48175633889919606,0.3584045584045584,0.4735824742268041,0.4140722291407223,0.3474264705882353,0.3902439024390244,0.31517747858017137,0.3829787234042553,0.2825301204819277,0.27378048780487807,0.277233782129743,0.26004872107186355,0.3099146421536441,0.27123107307439104,0.27796161482461945,0.23141564318034907,0.28887353144436767,0.31029619181946405,0.16499372647427854,0.20442708333333334,0.232,0.28212290502793297,0.28361344537815125,0.2286309937456567,0.22463261021693492,0.09484924623115577,0.20931849791376914,0.18014955812372535,0.16745124411566914,0.14332892998678995,0.1643002028397566,0.10025706940874037,0.04931335830212235,0.06692160611854685,0.14236824093086928,0.19310839913854988,0.19582433405327573,0.12474576271186441,0.12653061224489795,0.15271966527196654,0.12678936605316973,0.11848341232227488,0.058333333333333334,0.1319060773480663,0.1288981288981289,0.13240418118466898,0.13955119214586256,0.03375796178343949,0.13258897418004187,0.18567251461988304,0.13674614305750352,0.03318442884492661,0.15335235378031384,0.16981132075471697,0.1308016877637131,0.10919143054595715,0.13126323218066338,0.12333566923615978,0.10771369006254343,0.10466760961810467,0.11879049676025918,0.018469656992084433,0.10871130309575235,0.05360824742268041,0.06319444444444444,0.011904761904761904,0.0013097576948264572,0.09383954154727794,0.03607896528250511,0.0685512367491166,0.06779661016949153,0.04513888888888889,0.056338028169014086,0.05790960451977401,0.06543385490753911,0.052742616033755275,0.06192170818505338,0.05531914893617021,0.04936530324400564,0.04567814476458187,0.07670043415340087,0.04292751583391977,0.06714801444043321,0.04307909604519774,0.04014084507042254
b,0.5993500464252554,0.5868852459016394,0.5883765609990393,0.5715648854961832,0.5829725829725829,0.5384252710985384,0.5352657004830917,0.5365617433414044,0.5518096182449181,0.5017939518195798,0.5361542581681843,0.6588373458602467,0.5653912050256996,0.4354669464847849,0.5644136337377239,1.0,0.8177269478198713,0.5086878370281606,0.7188405797101449,0.3857897827363476,0.47619047619047616,0.5390410958904109,0.36278195488721804,0.42704863424383743,0.2965222696766321,0.4340770791075051,0.27730582524271846,0.23949579831932774,0.32668810289389066,0.26782393056416615,0.40886347390993566,0.3818840579710145,0.3458009880028229,0.20499679692504805,0.24140256237356708,0.2391891891891892,0.1727447216890595,0.2181454302868579,0.24081632653061225,0.2970651395848246,0.2939914163090129,0.1986254295532646,0.18381344307270234,0.09490445859872612,0.19428969359331477,0.14668452779638314,0.19220055710306408,0.17158544955387783,0.1874125874125874,0.08413615928066795,0.0,0.04298356510745891,0.1691542288557214,0.21603563474387527,0.20901033973412111,0.18050541516245489,0.13333333333333333,0.17025862068965517,0.16774193548387098,0.11354309165526676,0.03301587301587302,0.1962962962962963,0.12473721093202522,0.13950177935943062,0.18329637841832963,0.0,0.15201729106628242,0.13092710544939845,0.14809489575844717,0.006309148264984227,0.1704628949301984,0.12305516265912306,0.13304721030042918,0.08436213991769548,0.14254703328509408,0.1270521056388294,0.16382505559673832,0.12099125364431487,0.11597374179431072,0.0,0.1130690161527166,0.06417489421720733,0.07951289398280802,0.07725321888412018,0.075,0.11415863602668644,0.035961272475795295,0.08454810495626822,0.10222222222222223,0.06931407942238267,0.06724511930585683,0.06502890173410404,0.061195104391648665,0.06047516198704104,0.06453952139231327,0.053237410071942444,0.06627822286962855,0.05856832971800434,0.0772626931567329,0.05499276410998553,0.0652014652014652,0.04232424677187949,0.05137481910274964
ɡ,0.5381750465549349,0.528,0.534658264663112,0.5173243503368624,0.529126213592233,0.47962085308056873,0.48581213307240706,0.482640586797066,0.4982456140350877,0.44732745199792423,0.5066298342541437,0.5976190476190476,0.5151515151515151,0.4242590559824369,0.5189349112426036,0.8177269478198713,1.0,0.4582822085889571,0.6464944649446495,0.39384422110552764,0.4654696132596685,0.5294117647058824,0.34880636604774534,0.39832285115303984,0.27261064785118666,0.40326009922041106,0.26383526383526384,0.22236340533672172,0.32643202208419597,0.2559366754617414,0.4512291831879461,0.41393114491593275,0.37111801242236025,0.18528610354223432,0.23099203475742217,0.22948438634713145,0.17663421418636996,0.217485549132948,0.2411504424778761,0.30546875,0.303125,0.18302583025830257,0.1714708056171471,0.10272536687631027,0.1852409638554217,0.13347763347763347,0.181203007518797,0.17391304347826086,0.17420814479638008,0.08866995073891626,0.0,0.046463245492371706,0.1731669266770671,0.22403924775143091,0.21428571428571427,0.20193081255028159,0.14428242517267845,0.1597817614964926,0.17257683215130024,0.10970149253731343,0.03554006968641115,0.21617161716171618,0.10657596371882086,0.15141955835962145,0.18699186991869918,0.0,0.1426332288401254,0.11818879508825787,0.1383893666927287,0.007623007623007623,0.17191283292978207,0.1156515034695451,0.14523809523809525,0.08515448379804069,0.16248989490703314,0.13765822784810128,0.17807089859851608,0.13577235772357724,0.11387329591018444,0.0,0.11066235864297254,0.06542056074766354,0.07389937106918239,0.07649842271293375,0.07232704402515723,0.12841756420878211,0.03825554705432287,0.08629032258064516,0.11138613861386139,0.06687898089171974,0.06629392971246006,0.06384676775738228,0.06896551724137931,0.06645316253002402,0.04818325434439179,0.04833597464342314,0.06952303961196443,0.054183266932270914,0.08799342105263158,0.050239234449760764,0.0727124183006536,0.040444091990483745,0.04209690230341541
h,0.5194624652455978,0.5176636834667923,0.5181246979217013,0.491654744873629,0.488804192472606,0.5019398642095053,0.4903513112320633,0.47257590597453475,0.4962140333165068,0.4812433011789925,0.432661717921527,0.5827380952380953,0.4722698684962836,0.3295395757889291,0.4822157434402332,0.5086878370281606,0.4582822085889571,1.0,0.435263500325309,0.28079392877991827,0.3520309477756286,0.3836436170212766,0.39223839223839224,0.3235097119892833,0.3943060498220641,0.3173854447439353,0.27986798679867986,0.25512227362855255,0.36770007209805333,0.2518321119253831,0.29113018597997137,0.27359180687637163,0.2498205312275664,0.2554904831625183,0.23982235381199113,0.23922734026745915,0.12559081701553004,0.24158563949139866,0.2005792903692976,0.1884476534296029,0.18713872832369943,0.21571648690292758,0.20836560805577073,0.07548476454293629,0.20357420357420358,0.19106317411402157,0.2231012658227848,0.14232765011119347,0.2120253164556962,0.057678943710910355,0.0020161290322580645,0.02698961937716263,0.1324655436447167,0.1375579598145286,0.1332819722650231,0.15035238841033674,0.1225114854517611,0.12193251533742332,0.1332300542215337,0.13951675759937646,0.019539427773900907,0.12412723041117145,0.16707218167072183,0.12637362637362637,0.10725308641975309,0.0,0.12392156862745098,0.14285714285714285,0.12059514487079091,0.005629838142153413,0.11137071651090343,0.14033680834001605,0.12094861660079051,0.10460577673692428,0.11699604743083004,0.11523283346487766,0.10900473933649289,0.10024057738572574,0.10088781275221953,0.0,0.08870967741935484,0.09098294069861901,0.11843202668890743,0.08239095315024232,0.07809983896940419,0.0756234915526951,0.02857142857142857,0.06698950766747377,0.07742461287693561,0.07698607698607698,0.07026143790849673,0.05739692805173808,0.08009909165978531,0.08285004142502071,0.07425742574257425,0.08801341156747695,0.05101214574898785,0.08710217755443886,0.05186385737439222,0.07042253521126761,0.060955518945634266,0.0395799676898223,0.07698744769874477
d,0.45653184565318455,0.45989558614143333,0.4638318670576735,0.4482758620689655,0.45530043966780653,0.4430317848410758,0.433,0.453760162601626,0.52571737953438,0.5704859028194361,0.48088064889918886,0.5814977973568282,0.4883578431372549,0.3702656868287168,0.48175633889919606,0.7188405797101449,0.6464944649446495,0.435263500325309,1.0,0.3473684210526316,0.44091580502215655,0.4953632148377125,0.33357193987115247,0.4109483423284503,0.2669461914744934,0.4177115987460815,0.24600416956219598,0.2199025748086291,0.2827838827838828,0.2396280400572246,0.4083191850594228,0.36792452830188677,0.33921074727120065,0.17792792792792791,0.23207091055600323,0.23039611964430073,0.04607977991746905,0.20349761526232116,0.21739130434782608,0.33689839572192515,0.3318505338078292,0.20741989881956155,0.19627749576988154,0.01735357917570499,0.1981212638770282,0.13636363636363635,0.14006514657980457,0.14063777596075225,0.13513513513513514,0.03614457831325301,0.0,0.014404852160727824,0.14814814814814814,0.2533081285444234,0.24179943767572634,0.1656387665198238,0.13891285591026747,0.1822262118491921,0.1462140992167102,0.1267123287671233,0.012317167051578136,0.03577106518282989,0.15652951699463327,0.16335740072202165,0.1902123730378578,0.0,0.16893732970027248,0.14412811387900357,0.15974729241877256,0.006274509803921568,0.18501387604070305,0.13523131672597866,0.1701931922723091,0.1015625,0.1645220588235294,0.15077202543142598,0.16266173752310537,0.13518518518518519,0.13619402985074627,0.0,0.13157894736842105,0.052770448548812667,0.0679177837354781,0.041884816753926704,0.04557405784399649,0.05678793256433008,0.00338409475465313,0.07103825136612021,0.1168091168091168,0.05600722673893405,0.05530371713508613,0.042152466367713005,0.05253623188405797,0.04783393501805054,0.05957836846929423,0.06567992599444958,0.04159132007233273,0.04727272727272727,0.09923664122137404,0.06209453197405004,0.0804162724692526,0.04105839416058394,0.04200913242009133
r,0.47844623401231645,0.45213270142180095,0.44595249636451767,0.4681166584280771,0.4688118811881188,0.42808551992225463,0.443601416287304,0.4447261663286004,0.5045576407506702,0.4437673130193906,0.5607361963190184,0.3794815223386652,0.3717366628830874,0.4743276283618582,0.3584045584045584,0.3857897827363476,0.39384422110552764,0.28079392877991827,0.3473684210526316,1.0,0.28410596026490065,0.33079584775086507,0.23235685752330226,0.2686671318911375,0.20307281229124916,0.2735648476257973,0.2694226657163222,0.2597684515195369,0.20680083275503122,0.2767062314540059,0.27773467804499613,0.23094867807153965,0.23575331772053085,0.05345060893098782,0.17871017871017872,0.17418351477449456,0.234860883797054,0.17160686427457097,0.19142176330420968,0.19230769230769232,0.1927710843373494,0.10077519379844961,0.0996078431372549,0.17424242424242425,0.10660302307080351,0.07513555383423702,0.11755233494363929,0.13640098603122433,0.11075181891673404,0.27595884003741816,0.2085222121486854,0.2640610104861773,0.14174589455488332,0.13667820069204153,0.12510711225364182,0.14298169136878813,0.10753598645215919,0.13973799126637554,0.13478260869565217,0.08576186511240633,0.245697896749522,0.11871750433275563,0.08559322033898305,0.10850694444444445,0.1351111111111111,0.17403314917127072,0.1145104895104895,0.0751054852320675,0.11276223776223776,0.23039690222652467,0.1141352063213345,0.07482993197278912,0.11013215859030837,0.07896995708154507,0.12455197132616487,0.09991235758106924,0.11449016100178891,0.12407407407407407,0.0777479892761394,0.16796875,0.07290729072907291,0.05803571428571429,0.05530776092774309,0.03412073490813648,0.03415061295971979,0.09166666666666666,0.10131332082551595,0.07479224376731301,0.06788990825688074,0.0585544373284538,0.053979871912168347,0.05504587155963303,0.05795768169273229,0.04454545454545455,0.04284412032816773,0.049723756906077346,0.06841611996251172,0.04395604395604396,0.05555555555555555,0.05,0.05805243445692884,0.05415499533146592,0.031050228310502283
ɲ,0.43114055844770466,0.42370441458733205,0.43653558984569435,0.40420332355816224,0.4222001982160555,0.40832507433102083,0.40020314880650076,0.39483020780537254,0.44634276561665776,0.41671372106154714,0.4268221574344023,0.47484662576687114,0.47021546261089986,0.4167686658506732,0.4735824742268041,0.47619047619047616,0.4654696132596685,0.3520309477756286,0.44091580502215655,0.28410596026490065,1.0,0.41112828438948995,0.34200459066564654,0.4095004095004095,0.21281138790035586,0.41903171953255425,0.24833209785025945,0.23888470233609646,0.273855702094647,0.23780487804878048,0.2916666666666667,0.28324697754749567,0.274442538593482,0.17552334943639292,0.24561403508771928,0.2405618964003512,0.13141025641025642,0.19168787107718405,0.21052631578947367,0.3085606773283161,0.3081998114985862,0.16052631578947368,0.1610320284697509,0.062193126022913256,0.15949820788530467,0.1275109170305677,0.14450354609929078,0.14616755793226383,0.14734950584007186,0.07100591715976332,0.0,0.03190596137699412,0.18146718146718147,0.217,0.22457200402819738,0.14528301886792452,0.12861136999068035,0.23643807574206754,0.16940948693126814,0.10430009149130832,0.026382978723404255,0.1274787535410765,0.12333965844402277,0.17296222664015903,0.21775025799793601,0.0,0.1709741550695825,0.1188212927756654,0.15520628683693516,0.009458297506448839,0.16154608523290387,0.11354961832061068,0.163,0.1089866156787763,0.14088669950738916,0.15568862275449102,0.12536728697355534,0.11365902293120637,0.11345381526104417,0.0,0.1116751269035533,0.06042884990253411,0.03133903133903134,0.04126679462571977,0.036328871892925434,0.0951417004048583,0.022792022792022793,0.06806806806806807,0.07021063189568706,0.03819784524975514,0.05079681274900399,0.059356136820925554,0.06795131845841786,0.05410821643286573,0.0597165991902834,0.029615004935834157,0.05353535353535353,0.028599605522682446,0.0944386149003148,0.026732673267326732,0.09427966101694915,0.05091649694501019,0.018756169792694965
f,0.4175306314797361,0.3893596986817326,0.4054848188050931,0.4032416502946955,0.4038366945400885,0.37117903930131,0.363681592039801,0.3700550826239359,0.4047991653625456,0.3834628190899001,0.4258064516129032,0.4971786833855799,0.41090018371096143,0.34365867913500875,0.4140722291407223,0.5390410958904109,0.5294117647058824,0.3836436170212766,0.4953632148377125,0.33079584775086507,0.41112828438948995,1.0,0.3389830508474576,0.4291701592623638,0.18622628250175685,0.4405474764756202,0.24384787472035793,0.2113095238095238,0.3198051948051948,0.2416988416988417,0.4430856067732832,0.3611111111111111,0.524896265560166,0.11937984496124031,0.22086956521739132,0.21795989537925023,0.12038523274478331,0.20051858254105445,0.2050390964378801,0.3777555110220441,0.3733733733733734,0.15766164747564215,0.15089285714285713,0.07190635451505016,0.15656108597285068,0.09630266552020636,0.1313220940550133,0.18470149253731344,0.12992831541218638,0.03217821782178218,0.0,0.015912897822445562,0.18664047151277013,0.296976241900648,0.2903225806451613,0.21871820956256358,0.16019417475728157,0.15169082125603864,0.1801980198019802,0.12677388836329234,0.015358361774744027,0.12943432406519656,0.10396975425330812,0.17813765182186234,0.14906219151036526,0.0,0.17137096774193547,0.10256410256410256,0.1658291457286432,0.007832898172323759,0.20794148380355276,0.09723546234509056,0.17280163599182005,0.08128544423440454,0.17248459958932238,0.16411824668705402,0.14444444444444443,0.13857290589451912,0.14211076280041798,0.0,0.13818565400843882,0.07630522088353414,0.061507936507936505,0.06368159203980099,0.068,0.05964214711729622,0.039177277179236046,0.07244897959183673,0.11689691817215728,0.0796277145811789,0.07334710743801653,0.047474747474747475,0.04536290322580645,0.05070993914807302,0.0509683995922528,0.04263959390862944,0.028028028028028028,0.04795918367346939,0.1043010752688172,0.05912863070539419,0.09237379162191192,0.04526748971193416,0.0335707019328586
t̠ʃ,0.3771106941838649,0.3689966714217784,0.3969046430354468,0.36989670437776684,0.3452611218568665,0.36269173676397826,0.3829015544041451,0.3420654911838791,0.37729900157645824,0.38978185993111364,0.3134743875278396,0.41998773758430413,0.34134615384615385,0.24622271964185785,0.3474264705882353,0.36278195488721804,0.34880636604774534,0.39223839223839224,0.33357193987115247,0.23235685752330226,0.34200459066564654,0.3389830508474576,1.0,0.24942616679418517,0.25954793452844893,0.24478764478764478,0.22863741339491916,0.21657544956997654,0.4660377358490566,0.20376175548589343,0.2690972222222222,0.5048439181916039,0.2273924495171203,0.23381294964028776,0.20216606498194944,0.20673952641165755,0.10058187863674148,0.2554814108674929,0.18361836183618363,0.20313942751615882,0.20036934441366575,0.16950757575757575,0.1657088122605364,0.051259774109470024,0.15517241379310345,0.19345238095238096,0.1211556383970177,0.18379446640316205,0.1174812030075188,0.03239929947460595,0.0,0.010628875110717449,0.11811023622047244,0.14155712841253792,0.1393939393939394,0.22391304347826088,0.13434343434343435,0.03896103896103896,0.12,0.16684045881126172,0.009025270758122744,0.0896551724137931,0.10040160642570281,0.12,0.036053130929791274,0.0,0.12139917695473251,0.12037037037037036,0.11133810010214505,0.0074211502782931356,0.11065573770491803,0.11582213029989659,0.1186264308012487,0.12368972746331237,0.09072375127421,0.11458333333333333,0.09607438016528926,0.07974816369359916,0.08732694355697551,0.0,0.07700534759358289,0.1273957158962796,0.1076581576026637,0.08017334777898158,0.0861504907306434,0.04631578947368421,0.024870466321243522,0.05723542116630669,0.08898776418242492,0.08603351955307263,0.05683060109289618,0.06629834254143646,0.056955093099671415,0.10171428571428572,0.04923413566739606,0.08769931662870159,0.02577873254564984,0.1091753774680604,0.06942889137737962,0.06749156355455568,0.10785463071512309,0.05239687848383501,0.07029478458049887
